ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
5040,1,crash,3,0,1,-98.34705096115982,2672,,,0.2703534937411978,0.1,0.3734091520309448,8.840143203735352,-69.7970962524414,333.12567138671875,0.0,19.5515315457475,864,-5.3439999999996335,-32.55458250690731,-80.0,0.0,-0.03680653104833826,{1: 267},{1: 267},"{1: 235, 0: 26, 2: 6}",{1: 267},{1: 6},{1: 6},{1: 6},{1: 6},0.1287032818849118,0.0709174014023301,0.18983201217431728,0.211612249280754,0.02103803641066904
5050,1,max_steps,3,0,0,19.620029333282865,3000,,,0.2690047636975404,0.1,0.3734446167945862,8.860750198364258,-69.56024169921875,328.8053894042969,0.0,25.620029333282915,1995,-5.999999999999561,0.0,0.0,0.0,0.006540009777760955,"{1: 294, 2: 6}",{1: 300},"{1: 271, 2: 29}",{1: 300},{},{},{},{},0.1144736834930563,0.059497542325243284,0.16017530033361638,0.0672829020291458,
5060,1,max_steps,3,0,0,25.87845004321546,3000,,,0.2676627621511016,0.1,0.37111613154411316,8.81342601776123,-69.50338745117188,313.45001220703125,0.0,31.87845004321558,1379,-5.999999999999561,0.0,0.0,0.0,0.008626150014405153,{1: 300},{1: 300},"{1: 295, 2: 5}",{1: 300},{1: 70},{1: 70},{1: 70},{1: 70},0.07148771635291935,0.0799735494748668,0.10107691357145551,0.12224779278798119,0.06664954661091117
5070,1,crash,3,0,1,-90.4396522097926,618,,,0.26632745553499,0.1,0.3702675998210907,8.803032875061035,-70.23392486572266,313.45001220703125,0.0,0.0,0,-1.2360000000000009,-9.203652209792597,-80.0,0.0,-0.1463424793038715,{1: 61},{1: 61},"{1: 39, 0: 22}",{1: 61},{},{},{},{},0.16962365312715205,0.029532797487738818,0.23327770942120707,0.233408023762958,
5080,1,crash,3,0,1,-110.56045333877297,1240,,,0.2649988104497715,0.1,0.37151142954826355,8.79220199584961,-70.23392486572266,333.26416015625,0.0,1.2117840506673083,262,-2.4799999999999485,-29.29223738944028,-80.0,0.0,-0.0891616559183653,{1: 124},{1: 124},"{1: 100, 0: 24}",{1: 124},{},{},{},{},0.1542051190868926,0.08338287045261884,0.21278328986548126,0.19885466983136987,
5090,1,max_steps,3,0,0,-57.68740880738825,3000,,,0.2636767936626343,0.1,0.3694410026073456,8.754889488220215,-70.12321472167969,333.77166748046875,0.0,10.563423946094256,1091,-5.999999999999561,-62.25083275348246,0.0,0.0,-0.019229136269129418,{1: 300},{1: 300},"{1: 285, 0: 15}",{1: 300},{},{},{},{},0.08534553863217603,0.07387904718003556,0.12768315292173288,0.1588112480044939,
5100,1,crash,3,0,1,-106.85771329969302,1804,,,0.26236137210655686,0.1,0.370155394077301,8.754265785217285,-70.12321472167969,319.9403076171875,0.0,21.249987301930442,678,-3.6079999999998242,-44.49970060162343,-80.0,0.0,-0.05923376568719125,{1: 180},{1: 180},"{1: 165, 0: 9, 2: 6}",{1: 180},{1: 30},{1: 30},"{1: 25, 0: 5}",{1: 30},0.13042819879372677,0.056122002850983656,0.17612317984517675,0.18665655423731636,0.13962708540540453
5110,1,crash,3,2,1,988.2835537007488,2933,1019.5,1019.5,0.2610525128794812,0.1,0.3750555217266083,8.850625991821289,-69.95549011230469,365.6280212402344,1000.0,87.88166559773556,2257,-5.861999999999576,-13.736111896978105,-80.0,0.0,0.3369531379818441,{1: 293},{1: 293},"{1: 254, 2: 15, 0: 24}",{1: 293},{1: 20},{1: 20},{1: 20},{1: 20},0.1573296425766447,0.13063537890307564,0.20051882016403835,0.19382851083000957,0.07167319673822928
5120,1,max_steps,3,2,0,1056.5384339050115,3000,1401.0,1401.0,0.25975018324349036,0.1,0.38138386607170105,8.867623329162598,-69.95549011230469,354.3642272949219,1000.0,62.53443390499738,1625,-5.995999999999562,0.0,0.0,0.0,0.35217947796833715,{1: 300},{1: 300},"{1: 264, 0: 2, 2: 34}",{1: 300},{1: 32},{1: 32},"{1: 27, 2: 5}",{1: 32},0.16127072515526464,0.07534854452846727,0.18783183345692597,0.16022116357158397,0.30940027392039765
5130,1,crash,3,1,1,424.63926258021104,2663,332.0,332.0,0.258454350623989,0.1,0.3826715648174286,8.817252159118652,-69.95549011230469,351.2866516113281,500.0,53.74369015952885,1107,-5.323999999999636,-43.78042757932739,-80.0,0.0,0.1594589795644803,"{1: 257, 2: 9}",{1: 266},"{1: 190, 0: 45, 2: 31}",{1: 266},{1: 16},{1: 16},"{1: 8, 0: 8}",{1: 16},0.1892133802774203,0.07779930177119822,0.2591315573159878,0.27017616660585175,0.2988336163791586
5140,1,max_steps,3,2,0,1035.0798009259174,3000,1283.0,1283.0,0.25716498260888854,0.1,0.38776469230651855,8.912187576293945,-71.5653305053711,354.7636413574219,1000.0,41.07580092591516,1808,-5.995999999999562,0.0,0.0,0.0,0.34502660030863913,{1: 300},{1: 300},"{1: 282, 0: 6, 2: 12}",{1: 300},{1: 24},{1: 24},"{1: 14, 0: 4, 2: 6}",{1: 24},0.11054662279687542,0.0973504536561673,0.12454245236975825,0.15506532324616853,0.1773366335499403
5150,1,max_steps,3,0,0,2.1176574816817335,3000,,,0.25588204694779715,0.1,0.3920021951198578,8.966782569885254,-71.26339721679688,364.3985595703125,0.0,8.117657481681645,888,-5.999999999999561,0.0,0.0,0.0,0.0007058858272272446,{1: 300},{1: 300},{1: 300},{1: 300},{},{},{},{},0.056399641467041566,0.0650300705385813,0.07342847300205989,0.0644349938077427,
5160,1,max_steps,3,0,0,20.300049570779215,3000,,,0.25460551155121225,0.1,0.3993053436279297,9.079829216003418,-71.26339721679688,344.93658447265625,0.0,26.30004957077923,1604,-5.999999999999561,0.0,0.0,0.0,0.006766683190259738,{1: 300},{1: 300},"{1: 288, 0: 12}",{1: 300},{},{},{},{},0.10832747228502052,0.05840439083666508,0.14420355898555592,0.140910148120256,
5170,1,crash,3,0,1,-61.43875126965719,2850,,,0.25333534448971823,0.1,0.4075639843940735,9.215693473815918,-71.11023712158203,359.97802734375,0.0,32.9343099066131,1097,-5.699999999999594,-8.673061176270195,-80.0,0.0,-0.02155745658584463,{1: 285},{1: 285},"{1: 236, 0: 31, 2: 18}",{1: 285},{1: 40},{1: 40},"{1: 36, 0: 4}",{1: 40},0.14348696096125566,0.07109632006079741,0.19872137977972404,0.2649852301393512,0.23337014918007357
5180,1,crash,3,0,1,-74.48903549918688,449,,,0.25207151399318817,0.1,0.41245725750923157,9.224313735961914,-71.11023712158203,339.9263610839844,0.0,16.19995836097866,325,-0.8980000000000007,-9.790993860165562,-80.0,0.0,-0.1658998563456278,"{1: 30, 2: 14}",{1: 44},"{1: 21, 2: 23}","{1: 43, 0: 1}",{},{},{},{},0.31781951841303346,0.052695137473988345,0.36252440254722024,0.43547008286843525,
5190,1,max_steps,3,0,0,27.81179380483423,3000,,,0.2508139884499886,0.1,0.41027936339378357,9.143738746643066,-71.37276458740234,355.99151611328125,0.0,33.81179380483429,1333,-5.999999999999561,0.0,0.0,0.0,0.009270597934944743,{1: 300},{1: 300},"{1: 282, 2: 11, 0: 7}",{1: 300},{},{},{},{},0.11718366541741011,0.05645477813829636,0.15722909391532103,0.15379938772112167,
5200,1,crash,3,0,1,-157.62979824557237,2516,,,0.24956273640618903,0.1,0.40793800354003906,9.116316795349121,-72.01199340820312,339.9263610839844,0.0,25.444721633027854,989,-5.031999999999668,-98.04251987860012,-80.0,0.0,-0.06265095319776326,{1: 251},{1: 251},"{1: 228, 0: 23}",{1: 251},{1: 41},{1: 41},{1: 41},{1: 41},0.13352712987931215,0.07343812379545055,0.160875294872538,0.2000652296836275,0.18540954209059224
5210,1,success,3,3,0,1560.8820678818256,2000,666.6666666666666,534.0,0.24831772656477533,0.1,0.41823017597198486,9.230676651000977,-72.01199340820312,353.9938049316406,1500.0,64.87606788183044,1497,-3.9939999999997817,0.0,0.0,0.0,0.7804410339409128,{1: 200},{1: 200},"{1: 167, 2: 16, 0: 17}",{1: 200},{1: 43},{1: 43},"{1: 33, 2: 9, 0: 1}",{1: 43},0.16565990588145887,0.07322177705061447,0.20351361737399098,0.16018935580371993,0.15937134013214355
5220,1,crash,3,0,1,-132.71864690938273,2967,,,0.24707892778486673,0.1,0.4238767921924591,9.284067153930664,-72.01199340820312,336.8292541503906,0.0,27.576638859499937,1086,-5.9339999999995685,-74.36128576888261,-80.0,0.0,-0.044731596531642305,"{1: 288, 2: 8}",{1: 296},"{1: 247, 0: 24, 2: 25}",{1: 296},"{2: 2, 1: 16}",{1: 18},"{2: 2, 0: 3, 1: 13}",{1: 18},0.15145742708224022,0.09533090934969096,0.22332807547860906,0.186920800701986,0.17530168609748673
5230,1,max_steps,3,1,0,555.1109759815922,3000,1860.0,1860.0,0.24584630908093716,0.1,0.4261457622051239,9.237445831298828,-72.01199340820312,336.06207275390625,500.0,61.541555975975214,1737,-5.9979999999995615,-0.4325799943887816,0.0,0.0,0.1850369919938641,{1: 300},{1: 300},"{1: 278, 0: 15, 2: 7}",{1: 300},{1: 63},{1: 63},{1: 63},{1: 63},0.14221929888526397,0.10165925813078919,0.17050905370229344,0.15747882972285607,0.1484241283389717
5240,1,success,3,3,0,1545.0940914861885,1859,619.6666666666666,436.0,0.24461983962203993,0.1,0.43000301718711853,9.286221504211426,-72.13450622558594,385.18438720703125,1500.0,48.80609148618396,1408,-3.711999999999813,0.0,0.0,0.0,0.8311425989705156,{1: 185},{1: 185},"{1: 148, 0: 30, 2: 7}",{1: 185},{1: 80},{1: 80},"{0: 21, 1: 59}",{1: 80},0.1636838332641876,0.10792885362999843,0.2291338786274832,0.2556698157656017,0.27799350095509917
5250,1,crash,3,1,1,368.57514853824284,1416,886.0,886.0,0.24339948873103673,0.1,0.43736860156059265,9.438252449035645,-72.13450622558594,398.89898681640625,500.0,26.50178459097215,641,-2.82999999999991,-75.09663605273077,-80.0,0.0,0.2602931839959342,"{1: 130, 0: 11}",{1: 141},"{1: 93, 2: 10, 0: 38}",{1: 141},{1: 5},{1: 5},{0: 5},{1: 5},0.2221617572961881,0.0652558578447494,0.3199186701466772,0.3011738175138449,0.13030571246616146
5260,1,crash,3,0,1,-57.85553989506826,1698,,,0.24218522588383024,0.1,0.44071415066719055,9.435962677001953,-72.23392486572266,354.8244323730469,0.0,37.75867899996945,1092,-3.3959999999998476,-12.21821889503771,-80.0,0.0,-0.03407275612194833,{1: 169},{1: 169},"{1: 128, 2: 9, 0: 32}",{1: 169},{1: 17},{1: 17},"{0: 6, 1: 11}",{1: 17},0.17427205931102788,0.05411150929464253,0.2318865258456664,0.27705300686248846,0.20835140033542643
5270,1,crash,3,0,1,-74.882790335664,665,,,0.24097702070860078,0.1,0.4425908029079437,9.455286979675293,-72.23392486572266,367.7530822753906,0.0,15.232184669660572,333,-1.330000000000001,-8.784975005324554,-80.0,0.0,-0.1126056997528782,"{1: 53, 2: 13}",{1: 66},"{1: 41, 2: 25}",{1: 66},{},{},{},{},0.2862772188554043,0.0372935027989435,0.32486894301514246,0.30041335786834544,
5280,1,max_steps,3,0,0,20.262262815490082,3000,,,0.2397748429850465,0.1,0.4433442950248718,9.443132400512695,-71.95802307128906,367.7530822753906,0.0,38.065833432617275,1753,-5.999999999999561,-11.803570617127276,0.0,0.0,0.006754087605163361,{1: 300},{1: 300},"{1: 268, 0: 17, 2: 15}",{1: 300},{1: 18},{1: 18},"{1: 7, 0: 11}",{1: 18},0.12168743305307075,0.09979513209698163,0.18178492833466237,0.23162594158436137,0.28944401582003665
5290,1,max_steps,3,0,0,6.042205082759695,3000,,,0.23857866264362754,0.1,0.44660088419914246,9.50941276550293,-70.23624420166016,354.4805908203125,0.0,37.62490854377256,1675,-5.999999999999561,-25.5827034610129,0.0,0.0,0.0020140683609198985,{1: 300},{1: 300},"{1: 277, 0: 23}",{1: 300},{1: 11},{1: 11},"{1: 3, 0: 8}",{1: 11},0.11635904165221342,0.08149660656416882,0.16991148466354508,0.204999530170705,0.1400502421122294
5300,1,crash,3,0,1,-95.89159508672788,1008,,,0.2373884497648138,0.1,0.45058128237724304,9.595605850219727,-70.23624420166016,362.5463562011719,0.0,0.214996246184751,77,-2.0159999999999996,-14.090591332912616,-80.0,0.0,-0.09513055068127765,{1: 100},{1: 100},"{1: 94, 0: 6}",{1: 100},{},{},{},{},0.13387718942993776,0.07170808709516562,0.16039287552391052,0.16746615146811297,
5310,1,crash,3,0,1,-59.19295203378955,1881,,,0.23620417457833684,0.1,0.45473140478134155,9.642650604248047,-70.23624420166016,377.2975158691406,0.0,34.89226200346023,1197,-3.7619999999998073,-10.323214037249762,-80.0,0.0,-0.031468874021153406,{1: 188},{1: 188},"{1: 159, 2: 29}",{1: 188},{1: 40},{1: 40},"{1: 27, 2: 13}",{1: 40},0.14519006831639097,0.07440051139564736,0.20447531226848503,0.24070069402705627,0.36856732293427996
5320,1,crash,3,0,1,-73.85683851598175,2331,,,0.235025807462445,0.1,0.45211198925971985,9.59782600402832,-70.23624420166016,380.2501525878906,0.0,21.17177836614932,849,-4.661999999999709,-10.36661688213105,-80.0,0.0,-0.03168461540797158,{1: 233},{1: 233},"{1: 222, 2: 8, 0: 3}",{1: 233},{},{},{},{},0.12922637338399656,0.09316101264675584,0.1659002673677309,0.17099194697006248,
5330,1,crash,3,1,1,441.30868191392005,2843,2736.0,2736.0,0.2338533189431626,0.1,0.4526537358760834,9.601823806762695,-70.23624420166016,372.8470153808594,500.0,33.46394287558562,1628,-5.683999999999596,-6.471260961665843,-80.0,0.0,0.15522640939638413,{1: 284},{1: 284},"{1: 259, 0: 25}",{1: 284},{1: 139},{1: 139},"{1: 132, 0: 7}",{1: 139},0.09924077244922624,0.03827743425057732,0.15432282151208584,0.21622072244585877,0.13777055397565055
5340,1,crash,3,0,1,-76.72856028665831,1980,,,0.23268667969355272,0.1,0.4542842209339142,9.600031852722168,-70.23624420166016,378.1041564941406,0.0,36.878574509271964,808,-3.9599999999997855,-29.64713479593024,-80.0,0.0,-0.0387517981245749,"{1: 196, 2: 2}",{1: 198},"{1: 153, 0: 24, 2: 21}",{1: 198},{1: 5},{1: 5},{0: 5},{1: 5},0.2050129086705359,0.10642249981744524,0.27469081503755693,0.24052883195052427,0.26063919535763774
5350,1,max_steps,3,0,0,40.231129020238505,3000,,,0.23152586053298366,0.1,0.45571213960647583,9.568952560424805,-70.23624420166016,378.1041564941406,0.0,50.31797831216745,1820,-5.999999999999561,-4.086849291928873,0.0,0.0,0.013410376340079501,"{1: 291, 2: 9}",{1: 300},"{1: 259, 2: 30, 0: 11}",{1: 300},{1: 71},{1: 71},{1: 71},{1: 71},0.16067162289291526,0.12549483638518422,0.20311854953843453,0.18323448161167913,0.07606331958475654
5360,1,crash,3,1,1,435.79271997868443,1911,343.0,343.0,0.23037083242639894,0.1,0.4570637345314026,9.633098602294922,-70.23624420166016,373.8983154296875,500.0,29.50240451559821,1130,-3.819999999999801,-9.889684536920273,-80.0,0.0,0.22804433279889294,{1: 191},{1: 191},"{1: 163, 0: 28}",{1: 191},{1: 6},{1: 6},{0: 6},{1: 6},0.1656530136783916,0.10800674656220145,0.21378884567873327,0.18096402805757655,0.10953055806894034
5370,1,max_steps,3,1,0,517.5161552354944,3000,1354.0,1354.0,0.22922156648359115,0.1,0.45939764380455017,9.673162460327148,-69.05304718017578,392.5020446777344,500.0,43.60110839305839,1290,-5.9979999999995615,-20.08695315757111,0.0,0.0,0.1725053850784981,"{1: 295, 2: 5}",{1: 300},"{1: 263, 2: 19, 0: 18}",{1: 300},"{1: 35, 2: 3}",{1: 38},"{1: 34, 2: 4}",{1: 38},0.1603528388107727,0.08018653343009279,0.1937611683049157,0.17843553708869217,0.17239318053303682
5380,1,crash,3,0,1,-64.72853853787788,734,,,0.22807803395847948,0.1,0.46670907735824585,9.832563400268555,-69.05304718017578,400.64215087890625,0.0,24.669054552394666,660,-1.468000000000001,-7.929593090272537,-80.0,0.0,-0.08818601980637314,{1: 73},{1: 73},"{1: 46, 0: 27}",{1: 73},{1: 6},{1: 6},"{0: 3, 1: 3}",{1: 6},0.20541934775453272,0.032058730311926,0.24276109121768047,0.20464915773847647,0.23809897221608287
5390,1,max_steps,3,0,0,40.11493086139853,3000,,,0.22694020624839045,0.1,0.4711991548538208,9.873046875,-68.97529602050781,383.63751220703125,0.0,46.11493086139858,1611,-5.999999999999561,0.0,0.0,0.0,0.013371643620466176,{1: 300},{1: 300},"{1: 277, 0: 20, 2: 3}",{1: 300},{1: 55},{1: 55},"{1: 54, 0: 1}",{1: 55},0.14642777574157617,0.06435548578245802,0.16785194495682967,0.19840522702029917,0.1828362684618677
5400,1,max_steps,3,0,0,25.981235715736396,3000,,,0.22580805489334266,0.1,0.4777212142944336,9.97225284576416,-68.97529602050781,371.912109375,0.0,31.981235715736577,1497,-5.999999999999561,0.0,0.0,0.0,0.008660411905245465,{1: 300},{1: 300},"{1: 285, 2: 4, 0: 11}",{1: 300},{},{},{},{},0.09297602050605495,0.06927818570807993,0.12583421098417946,0.15633464170917627,
5410,1,crash,3,2,1,957.0297011759417,2625,1108.5,1108.5,0.22468155157533476,0.1,0.4806343913078308,10.02182674407959,-68.97529602050781,371.53466796875,1000.0,48.64886876124675,1736,-5.245999999999644,-6.373167585311875,-80.0,0.0,0.36458274330512064,"{1: 255, 0: 7}",{1: 262},"{1: 213, 0: 39, 2: 10}",{1: 262},"{1: 21, 0: 7}",{1: 28},"{0: 12, 1: 16}",{1: 28},0.17914064103160904,0.06600673499585363,0.2256337555297276,0.20200244265848807,0.2554642812522778
5420,1,crash,3,2,1,870.5364879847887,2402,657.0,657.0,0.2235606681176374,0.1,0.48830968141555786,10.183384895324707,-68.97529602050781,386.465087890625,1000.0,76.33632154135991,1575,-4.799999999999693,-120.9998335565693,-80.0,0.0,0.3624215187280552,{1: 240},{1: 240},"{1: 189, 0: 26, 2: 25}",{1: 240},{1: 21},{1: 21},"{1: 19, 2: 2}",{1: 21},0.16085025043203782,0.07102967868481357,0.21487654861776137,0.1904168960315974,0.15591848946708586
5430,1,max_steps,3,2,0,1054.1125171366848,3000,766.0,766.0,0.22244537648408808,0.1,0.4918627142906189,10.106620788574219,-68.97529602050781,369.7857971191406,1000.0,60.10851713669946,2100,-5.995999999999562,0.0,0.0,0.0,0.3513708390455616,{1: 300},{1: 300},"{1: 263, 2: 7, 0: 30}",{1: 300},{1: 64},{1: 64},{1: 64},{1: 64},0.1387029242111653,0.06565022096361973,0.1855860775836628,0.18921239823087108,0.1303293485485634
5440,1,max_steps,3,1,0,539.7135557391264,3000,1760.0,1760.0,0.22133564877839038,0.1,0.4998927712440491,10.1762056350708,-68.97529602050781,363.2694396972656,500.0,45.711555739122254,1764,-5.9979999999995615,0.0,0.0,0.0,0.1799045185797088,{1: 300},{1: 300},{1: 300},{1: 300},{1: 204},{1: 204},{1: 204},{1: 204},0.09114775115940171,0.08395045952202358,0.14101419659133108,0.1837527695867971,0.17797947760189764
5450,1,max_steps,3,0,0,43.5065275570899,3000,,,0.22023145724341586,0.1,0.5093997716903687,10.258899688720703,-68.97529602050781,370.14984130859375,0.0,49.50652755709,1526,-5.999999999999561,0.0,0.0,0.0,0.0145021758523633,{1: 300},{1: 300},"{1: 254, 2: 31, 0: 15}",{1: 300},{},{},{},{},0.12627149624537268,0.08991041398700893,0.2004526868856911,0.24686658250937643,
5460,1,crash,3,2,1,948.0039654425061,1284,554.5,554.5,0.21913277426050978,0.1,0.5176287889480591,10.35782527923584,-68.97529602050781,393.67913818359375,1000.0,39.968465905314524,863,-2.563999999999939,-9.400500462805958,-80.0,0.0,0.7383208453602073,{1: 128},{1: 128},"{1: 99, 2: 5, 0: 24}",{1: 128},{1: 12},{1: 12},"{1: 7, 0: 5}",{1: 12},0.21495384651454572,0.11692343626794523,0.22675806705302187,0.22892163566542667,0.13481296705296966
5470,1,max_steps,3,0,0,18.15838653450715,3000,,,0.21803957234880053,0.1,0.519601047039032,10.3552885055542,-68.97529602050781,355.9869689941406,0.0,24.15838653450727,1437,-5.999999999999561,0.0,0.0,0.0,0.0060527955115023836,{1: 300},{1: 300},"{1: 294, 0: 6}",{1: 300},{},{},{},{},0.06957463050010784,0.0773298659416443,0.08806326119140954,0.1039622428771286,
5480,1,crash,3,0,1,-82.39984498344786,1793,,,0.216951824164512,0.1,0.5170159339904785,10.326732635498047,-68.97529602050781,353.2369689941406,0.0,15.733666875482584,586,-3.5859999999998267,-14.547511858930411,-80.0,0.0,-0.04595641103371325,{1: 179},{1: 179},"{1: 171, 0: 2, 2: 6}",{1: 179},{1: 20},{1: 20},{1: 20},{1: 20},0.13822226854084965,0.04614332377770669,0.16814379739578783,0.18166319243688833,0.151374292775019
5490,1,crash,3,2,1,828.4771442253212,2109,363.0,363.0,0.2158695025002799,0.1,0.5187614560127258,10.316816329956055,-68.97529602050781,349.1497802734375,1000.0,50.39246303971872,1313,-4.213999999999758,-137.70131881439633,-80.0,0.0,0.3928293713728408,{1: 210},{1: 210},"{1: 194, 2: 16}",{1: 210},{1: 86},{1: 86},"{1: 79, 2: 7}",{1: 86},0.13869537336647222,0.09793981674819638,0.161024954741376,0.1503487337466602,0.10352342443975847
5500,1,crash,3,1,1,432.40587466836985,490,356.0,356.0,0.21479258028447082,0.1,0.5236791968345642,10.375568389892578,-68.51934814453125,349.1497802734375,500.0,19.775377117423915,355,-0.9780000000000008,-6.391502449055122,-80.0,0.0,0.8824609687109589,"{1: 31, 0: 18}",{1: 49},"{1: 23, 0: 26}",{1: 49},{0: 3},{1: 3},{0: 3},{1: 3},0.29298140379150117,0.0802174833270562,0.34677414285647173,0.2206483776200666,0.10138370491004603
5510,1,crash,3,1,1,417.23162322915414,2068,759.0,759.0,0.2137210305805055,0.1,0.5266919136047363,10.391097068786621,-68.51934814453125,365.1868896484375,500.0,21.539526248816,1211,-4.133999999999767,-20.173903019667634,-80.0,0.0,0.2017561040759933,{1: 206},{1: 206},"{1: 201, 2: 5}",{1: 206},{1: 37},{1: 37},{1: 37},{1: 37},0.1245770098929105,0.06460705715781524,0.1591945862947735,0.16251977221515249,0.12797540176075506
5520,1,crash,3,0,1,-89.8923888416203,568,,,0.2126548265861851,0.1,0.5279108285903931,10.372288703918457,-68.51934814453125,356.20196533203125,0.0,0.0,0,-1.1360000000000008,-8.756388841620304,-80.0,0.0,-0.15826124796059912,{1: 56},{1: 56},"{1: 33, 0: 23}",{1: 56},{},{},{},{},0.1806439193457021,0.029094336550681388,0.22087356752696155,0.20826831883106,
5530,1,max_steps,3,1,0,524.1089466549213,3000,1693.0,1693.0,0.2115939416330204,0.1,0.5319323539733887,10.431892395019531,-68.28848266601562,388.7115478515625,500.0,39.56861768990513,1395,-5.9979999999995615,-9.461671034991452,0.0,0.0,0.1747029822183071,"{1: 289, 2: 11}",{1: 300},"{1: 228, 0: 41, 2: 31}","{1: 292, 0: 8}","{1: 57, 2: 11}",{1: 68},"{1: 42, 0: 17, 2: 9}","{1: 64, 0: 4}",0.17281664410109002,0.0791568895744388,0.3013089704628407,0.3126697607463129,0.2644844711698153
5540,1,max_steps,3,1,0,574.0662440200937,3000,950.0,950.0,0.2105383491855652,0.1,0.538879930973053,10.533695220947266,-68.28848266601562,382.7860107421875,500.0,80.06424402008729,2130,-5.9979999999995615,0.0,0.0,0.0,0.19135541467336456,{1: 300},{1: 300},"{1: 240, 2: 32, 0: 28}",{1: 300},{1: 51},{1: 51},"{1: 37, 0: 7, 2: 7}",{1: 51},0.1702754358929775,0.09927227942749252,0.20508209249144774,0.1803772049403734,0.19946581174856237
5550,1,max_steps,3,0,0,18.133254899567277,3000,,,0.20948802284075224,0.1,0.5403704643249512,10.486628532409668,-68.28848266601562,348.6225891113281,0.0,24.20645571682793,1539,-5.999999999999561,-0.07320081726058647,0.0,0.0,0.0060444182998557585,{1: 300},{1: 300},"{1: 271, 0: 19, 2: 10}",{1: 300},{1: 57},{1: 57},"{0: 17, 1: 40}",{1: 57},0.11059762042620688,0.07285618381949024,0.17845725716193248,0.19529748668968952,0.24441809693426753
5560,1,max_steps,3,0,0,11.218634575923732,3000,,,0.20844293632723307,0.1,0.5513513684272766,10.606645584106445,-68.28848266601562,376.0578308105469,0.0,51.99132763456257,1574,-5.999999999999561,-34.772693058638794,0.0,0.0,0.003739544858641244,{1: 300},{1: 300},"{1: 245, 0: 19, 2: 36}",{1: 300},{1: 28},{1: 28},"{2: 16, 1: 10, 0: 2}",{1: 28},0.177986338485649,0.07427861641731572,0.22354200307829156,0.22446928457234983,0.11702946696802169
5570,1,max_steps,3,0,0,19.711651176231857,3000,,,0.20740306350472082,0.1,0.5520712733268738,10.548138618469238,-68.12334442138672,351.7725830078125,0.0,25.71165117623191,1022,-5.999999999999561,0.0,0.0,0.0,0.006570550392077286,{1: 300},{1: 300},"{1: 277, 2: 9, 0: 14}",{1: 300},{1: 4},{1: 4},{1: 4},{1: 4},0.1219591754370426,0.05439113848192871,0.1719990312596025,0.19845641393753125,0.019582634957563193
5580,1,max_steps,3,1,0,546.6316905262967,3000,1256.0,1256.0,0.20636837836333635,0.1,0.5635250210762024,10.655386924743652,-68.1003646850586,414.1691589355469,500.0,52.62969052628831,1730,-5.9979999999995615,0.0,0.0,0.0,0.18221056350876555,"{1: 284, 2: 16}",{1: 300},"{1: 256, 0: 12, 2: 32}",{1: 300},{1: 16},{1: 16},{1: 16},{1: 16},0.1634181878633932,0.06548073013973965,0.2147989596234331,0.25437403656214447,0.06268710324810062
5590,1,max_steps,3,2,0,1072.462740367379,3000,1129.5,1129.5,0.2053388550229577,0.1,0.5752109885215759,10.707733154296875,-68.1003646850586,398.56121826171875,1000.0,78.45874036738601,2325,-5.995999999999562,0.0,0.0,0.0,0.3574875801224596,"{1: 290, 2: 10}",{1: 300},"{1: 250, 0: 10, 2: 40}",{1: 300},{1: 17},{1: 17},{1: 17},{1: 17},0.1429809908686935,0.06144487671955685,0.20597178896244783,0.2285529499207724,0.14304017737979488
5600,1,max_steps,3,1,0,552.7045257331409,3000,2714.0,2714.0,0.20431446773257267,0.1,0.5773362517356873,10.72011947631836,-69.24394989013672,413.18621826171875,500.0,58.702525733141194,1941,-5.9979999999995615,0.0,0.0,0.0,0.18423484191104697,{1: 300},{1: 300},"{1: 286, 2: 14}",{1: 300},{1: 19},{1: 19},{1: 19},{1: 19},0.11395862766091501,0.0710140512419562,0.16061873443239236,0.1725201471055592,0.1172885833387774
5610,1,max_steps,3,2,0,1025.9712910155322,3000,1339.5,1339.5,0.20329519086963496,0.1,0.5804964900016785,10.652976036071777,-69.24394989013672,397.3399963378906,1000.0,36.286751973527146,1382,-5.995999999999562,-4.319460957986589,0.0,0.0,0.34199043033851073,{1: 300},{1: 300},"{1: 276, 0: 24}",{1: 300},{1: 34},{1: 34},"{1: 33, 0: 1}",{1: 34},0.12328711192403631,0.07027785224972712,0.16511091570605732,0.1771650308469962,0.2506808557845715
5620,1,crash,3,0,1,-76.57101873781363,1760,,,0.20228099893942297,0.1,0.58598792552948,10.712085723876953,-69.35405731201172,388.1345520019531,0.0,15.226006828602104,647,-3.519999999999834,-8.277025566415698,-80.0,0.0,-0.043506260646485016,{1: 176},{1: 176},"{1: 135, 2: 9, 0: 32}",{1: 176},{},{},{},{},0.18490820949067482,0.06323135603722775,0.22058288968262346,0.23697831179914647,
