ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
920,0,max_steps,1,0,0,14.55143678127678,2500,,,0.6312110278564291,0.1,0.0028752738144248724,3.8909683227539062,-53.99403381347656,308.0051574707031,0.0,19.551436781276767,1311,-4.999999999999671,0.0,0.0,0.0,0.005820574712510712,"{1: 128, 2: 122}","{3: 27, 2: 85, 1: 138}",{1: 250},{1: 250},{1: 250},{1: 250},0.023638403171612053,0.017189935636031606,0.03851112284246532,0.04545823559080485,0.06492138461950654,0.03630615506765146,0.08995666173179402,0.10657786238828126,,,,
930,0,max_steps,1,0,0,6.984176172472706,2500,,,0.6280620643813251,0.1,0.0032016956247389317,3.930959701538086,-53.99403381347656,310.7311096191406,0.0,11.98417617247239,1422,-4.999999999999671,0.0,0.0,0.0,0.002793670468989082,"{1: 142, 2: 108}","{2: 160, 3: 89, 1: 1}",{1: 250},{1: 250},{1: 250},{1: 250},0.009151960418556964,0.014468608220159471,0.011899201053381032,0.016815577840471132,0.027401644917028397,0.02638148752241536,0.038980031834294826,0.04100166553712721,,,,
940,0,max_steps,1,1,0,511.95502733506993,2500,498.0,498.0,0.6249288103449504,0.1,0.004671929404139519,3.9644386768341064,-53.99403381347656,318.8507385253906,500.0,16.95302733505292,1423,-4.997999999999672,0.0,0.0,0.0,0.20478201093402798,"{3: 29, 2: 20, 5: 59, 6: 142}","{5: 16, 4: 21, 3: 38, 0: 63, 1: 30, 2: 82}",{1: 250},{1: 250},{1: 250},{1: 250},0.021935006930626853,0.02274265242845425,0.032148843298576514,0.037746654729613055,0.06620155308423402,0.049669904109793314,0.08491006294120969,0.091504160490369,0.09670845697137673,0.03753036144087871,0.13054200656063125,0.06449703281512015
950,0,max_steps,1,0,0,-2.266684716066248,2500,,,0.6218111873766076,0.1,0.004946260713040829,4.006189346313477,-53.06096267700195,318.628173828125,0.0,2.733315283933628,889,-4.999999999999671,0.0,0.0,0.0,-0.0009066738864264992,"{4: 207, 5: 43}","{3: 199, 2: 51}",{1: 250},{1: 250},{1: 250},{1: 250},0.004987924954782796,0.010901497510875616,0.007694250308634047,0.013497177585279572,0.025219207663125333,0.02081358508662563,0.037195215075483824,0.0495364167540973,,,,
960,0,crash,1,0,1,-115.3250676160221,2222,,,0.6187091174965714,0.1,0.003659668145701289,4.004810810089111,-53.43046569824219,317.8177795410156,0.0,4.261267932954481,517,-4.443999999999733,-35.142335548976746,-80.0,0.0,-0.05190147057426737,"{2: 198, 1: 24}","{3: 94, 2: 53, 1: 26, 0: 49}",{1: 222},{1: 222},{1: 222},{1: 222},0.010422754936875493,0.02021490695985033,0.016364902582197645,0.020106413318596007,0.03925256511999109,0.044444153134279296,0.05153995579062373,0.04787250302797445,,,,
970,0,max_steps,1,0,0,-0.8408607950827884,2500,,,0.6156225231141397,0.1,0.0022503414656966925,4.005128383636475,-55.45426940917969,317.8177795410156,0.0,4.159139204917192,855,-4.999999999999671,0.0,0.0,0.0,-0.0003363443180331154,{2: 250},"{3: 140, 2: 75, 1: 35}",{1: 250},{1: 250},{1: 250},{1: 250},0.00676183921734902,0.01733662148686995,0.009856739738291397,0.011143333892343024,0.018424768037746717,0.02781828113830516,0.02611636946281725,0.030816388202057125,,,,
980,0,max_steps,1,0,0,8.993254336934,2500,,,0.6125513270256917,0.1,0.0035677424166351557,4.072842121124268,-55.45426940917969,322.9002685546875,0.0,13.996105998918608,1140,-4.999999999999671,-0.002851661984520859,0.0,0.0,0.0035973017347736,"{0: 155, 1: 64, 2: 31}","{3: 29, 2: 98, 1: 50, 0: 73}",{1: 250},{1: 250},{1: 250},{1: 250},0.017534254856188786,0.014739201071421373,0.027468413363678064,0.028047331765642874,0.053335398668465,0.05505622720459084,0.06982247665423738,0.07060960407572357,,,,
990,0,max_steps,1,0,0,25.410265371594782,2500,,,0.6094954524127577,0.1,0.004047465976327658,4.0264668464660645,-55.45426940917969,311.1841125488281,0.0,30.410265371594456,1683,-4.999999999999671,0.0,0.0,0.0,0.010164106148637914,"{6: 27, 5: 67, 4: 126, 3: 30}","{4: 27, 3: 130, 2: 93}",{1: 250},{1: 250},{1: 250},{1: 250},0.028775655046649886,0.01712925447044371,0.03954274031240983,0.04394919708459226,0.08056118655840615,0.04787974353269475,0.12018575207901361,0.14119442135804922,0.08108050491320683,0.015885514848223092,0.13640337777476894,0.18729603233078074
1000,0,crash,1,0,1,-188.35329777185498,2490,,,0.606454822840097,0.1,0.0043355668894946575,4.089585304260254,-55.45426940917969,321.1490478515625,0.0,3.3881681422953784,846,-4.979999999999674,-106.76146591415021,-80.0,0.0,-0.07564389468749196,"{5: 178, 6: 71}","{3: 36, 2: 52, 1: 47, 0: 114}",{1: 249},{1: 249},"{1: 240, 0: 9}",{1: 249},0.015216936010796336,0.018976596216292867,0.02179747692245676,0.027978815576848795,0.055527206487472024,0.04047167304406162,0.0776675523985296,0.11630117755653863,,,,
1010,0,crash,1,0,1,-113.25742127136799,2226,,,0.6034293622537864,0.1,0.0038954289630055428,4.1299028396606445,-53.942752838134766,324.9622802734375,0.0,4.750049074380742,512,-4.451999999999732,-33.555470345748944,-80.0,0.0,-0.050879344686149144,"{3: 69, 4: 95, 5: 58}","{1: 63, 2: 8, 0: 151}",{1: 222},{1: 222},{1: 222},{1: 222},0.023408003418171133,0.03186924417636854,0.031809268717139585,0.03494104589977712,0.07936009463065787,0.052898276090453944,0.10751907461805772,0.13169064388681861,,,,
1020,0,max_steps,1,0,0,2.7752252913036877,2500,,,0.6004189949793179,0.1,0.005492915399372578,4.224334239959717,-53.94364929199219,330.2073059082031,0.0,7.775225291303414,495,-4.999999999999671,0.0,0.0,0.0,0.001110090116521475,"{2: 57, 1: 169, 0: 24}","{1: 10, 0: 240}",{1: 250},{1: 250},{1: 250},{1: 250},0.02020301755562161,0.015694037420616005,0.02896273247301768,0.032378095971706836,0.07750722720189605,0.03422485237267655,0.10069207347207006,0.08945158749041737,,,,
1030,0,max_steps,1,0,0,-20.79648934764557,2500,,,0.5974236457197061,0.1,0.004593647550791502,4.128975868225098,-53.654541015625,313.998291015625,0.0,3.4431709113147706,684,-4.999999999999671,-19.239660258960484,0.0,0.0,-0.008318595739058228,"{4: 242, 5: 8}","{3: 114, 2: 48, 1: 62, 0: 26}",{1: 250},{1: 250},{1: 250},{1: 250},0.005769989011259597,0.01797513265867277,0.009283644709794038,0.01379008108422431,0.03515781260766672,0.02942225741644707,0.05717442217705557,0.06845008949038825,,,,
1040,0,max_steps,1,0,0,5.275505583830382,2500,,,0.594443239553604,0.1,0.006743505597114563,4.121321678161621,-53.654541015625,324.1315612792969,0.0,10.27550558383036,1224,-4.999999999999671,0.0,0.0,0.0,0.002110202233532153,"{2: 216, 1: 34}","{3: 122, 2: 92, 1: 36}",{1: 250},{1: 250},{1: 250},{1: 250},0.01914793327608244,0.013136736869569414,0.02660207882441687,0.02875895414858743,0.05230944480073944,0.0214277501762787,0.07434124140064738,0.09128914142124428,,,,
1050,0,crash,1,0,1,-114.45288631667125,2170,,,0.5914777019334302,0.1,0.008566589094698429,4.182292938232422,-53.654541015625,331.6597595214844,0.0,11.672359606730483,1112,-4.339999999999744,-41.78524592340193,-80.0,0.0,-0.05274326558371947,"{2: 109, 3: 108}","{5: 27, 4: 64, 3: 65, 2: 50, 1: 11}",{1: 217},{1: 217},{1: 217},{1: 217},0.023499121241328358,0.023555324300733475,0.03301953192918935,0.04076206046996005,0.06281919307192863,0.037364660369558635,0.085732200531394,0.09161527140477196,0.0990592827736278,0.023943127819278553,0.08028595620404805,0.09355158552344713
1060,0,max_steps,1,0,0,6.741513426203442,2500,,,0.5885269586835032,0.1,0.007301546633243561,4.125814914703369,-53.654541015625,315.1117858886719,0.0,11.741513426203198,1142,-4.999999999999671,0.0,0.0,0.0,0.002696605370481377,"{4: 21, 5: 49, 6: 180}","{3: 238, 4: 12}",{1: 250},{1: 250},{1: 250},{1: 250},0.023445932986676077,0.014238254500544209,0.03822011206508884,0.051370491278802104,0.08671130696229241,0.03785466709364745,0.11339052466452727,0.12967660437297943,,,,
1070,0,max_steps,1,1,0,518.1105907921128,2500,1061.0,1061.0,0.5855909359981866,0.1,0.01036105863749981,4.211071491241455,-53.654541015625,328.6365966796875,500.0,23.108590792062675,1287,-4.997999999999672,0.0,0.0,0.0,0.20724423631684513,"{5: 78, 4: 116, 3: 56}","{5: 17, 4: 59, 3: 30, 0: 144}",{1: 250},{1: 250},"{1: 238, 0: 12}","{1: 238, 0: 5, 2: 7}",0.025315042723010807,0.020814295389671923,0.045664666893571765,0.054329018611304625,0.12449977877178002,0.03646589754856082,0.15708799882560134,0.14879371189320117,0.04884130796026438,0.055722426062842625,0.08333493092683109,0.07583145997690809
1080,0,max_steps,1,0,0,1.0419752226265533,2500,,,0.582669560440043,0.1,0.010536102578043938,4.234279632568359,-53.654541015625,345.6201171875,0.0,6.04197522262637,902,-4.999999999999671,0.0,0.0,0.0,0.0004167900890506213,{4: 250},"{3: 117, 2: 99, 1: 34}",{1: 250},{1: 250},{1: 250},{1: 250},0.0086599141775781,0.015301728427664748,0.012416803614985402,0.013491445606851914,0.022608224458233444,0.021828616844225945,0.026963142293798446,0.02820792690480907,0.01357344025493628,0.02013800741541755,0.019937155748134344,0.023544906866551696
1090,0,max_steps,1,0,0,-52.494527884997446,2500,,,0.5797627589379976,0.1,0.010048624128103256,4.183644771575928,-53.654541015625,322.27374267578125,0.0,8.700846724138914,809,-4.999999999999671,-56.195374609135804,0.0,0.0,-0.02099781115399898,"{2: 60, 3: 21, 4: 47, 5: 97, 6: 25}","{3: 5, 2: 34, 1: 79, 0: 132}",{1: 250},{1: 250},{1: 250},{1: 250},0.03304630184555293,0.017139101688222545,0.04084451810767177,0.03966124421471868,0.0917646825963816,0.0328966153078311,0.10673723792007074,0.09178809413979314,,,,
1100,0,max_steps,1,0,0,-2.9978183131409653,2500,,,0.5768704587855094,0.1,0.011078588664531708,4.246122360229492,-53.654541015625,331.8555908203125,0.0,2.0021816868589264,343,-4.999999999999671,0.0,0.0,0.0,-0.0011991273252563862,{2: 250},"{1: 12, 0: 238}",{1: 250},{1: 250},{1: 250},{1: 250},0.010480237772771819,0.013765671592471211,0.014099472217478447,0.01966023411443296,0.0268852334748516,0.02305520568369002,0.04138609220290533,0.05237672318634491,,,,
1110,0,crash,1,0,1,-102.84516502784803,1563,,,0.5739925876387535,0.1,0.011247837916016579,4.234421730041504,-56.567047119140625,333.92889404296875,0.0,3.806361897443935,388,-3.1259999999998773,-23.525526925291953,-80.0,0.0,-0.06579984966592964,"{5: 18, 6: 138}","{4: 45, 3: 111}",{1: 156},{1: 156},"{1: 149, 0: 7}",{1: 156},0.04819194269152466,0.01660012556953719,0.06250481275881065,0.07399540714234429,0.12366923178300529,0.03505792948024139,0.15534231193172832,0.1327921229837944,,,,
1120,0,crash,1,0,1,-140.54650901033557,2479,,,0.5711290735148113,0.1,0.011536277830600739,4.269409656524658,-56.567047119140625,334.5611267089844,0.0,26.349476641735713,1002,-4.957999999999676,-81.9379856520711,-80.0,0.0,-0.05669484026233786,"{5: 120, 4: 112, 3: 15}","{5: 58, 4: 21, 3: 121, 2: 29, 1: 18}",{1: 247},{1: 247},{1: 247},{1: 247},0.03676163427790973,0.018908478432782636,0.04265404939557964,0.039266599435022996,0.08030479843125804,0.04157370280347598,0.11379204360115318,0.11032430293157185,,,,
1130,0,crash,1,0,1,-134.07570112642858,1786,,,0.5682798447898704,0.1,0.009347103536128998,4.157195091247559,-58.028160095214844,311.1057434082031,0.0,6.8253038125500884,651,-3.571999999999828,-57.32900493897864,-80.0,0.0,-0.07507038136978084,"{2: 64, 1: 114}","{3: 38, 2: 57, 1: 44, 0: 39}",{1: 178},{1: 178},"{1: 174, 0: 4}",{1: 178},0.02450740562054351,0.026956280348886898,0.030045873294398853,0.02903496411959206,0.08233222713549665,0.06072855736520983,0.09748211316958963,0.1361292571708527,,,,
1140,0,max_steps,1,0,0,20.314355571556217,2500,,,0.5654448301974317,0.1,0.008755938149988651,4.151648044586182,-58.028160095214844,311.1057434082031,0.0,25.314355571556238,1326,-4.999999999999671,0.0,0.0,0.0,0.008125742228622487,"{5: 12, 6: 238}","{5: 61, 4: 82, 3: 76, 2: 31}",{1: 250},{1: 250},"{1: 247, 0: 3}","{1: 241, 0: 9}",0.04125720592082151,0.014860893196887081,0.056032588415697,0.07129793812149526,0.09641883514562151,0.04980764215848881,0.1361488651865691,0.1644308901574976,,,,
1150,0,max_steps,1,0,0,2.4296267436687726,2500,,,0.5626239588265294,0.1,0.007622973062098026,4.103893756866455,-58.028160095214844,308.37548828125,0.0,7.429626743668691,1535,-4.999999999999671,0.0,0.0,0.0,0.000971850697467509,"{5: 181, 4: 69}","{4: 13, 3: 183, 2: 41, 1: 13}",{1: 250},{1: 250},{1: 250},{1: 250},0.008269434026093894,0.0214133382343909,0.010204425844056206,0.01742369667825825,0.02905084227276235,0.04012550692874217,0.039339142693734744,0.04481953243710055,,,,
1160,0,max_steps,1,0,0,22.601503465330833,2500,,,0.5598171601199543,0.1,0.00812466535717249,4.170132637023926,-58.14967727661133,327.3528137207031,0.0,31.229800155190805,1329,-4.999999999999671,-3.6282966898602966,0.0,0.0,0.009040601386132333,"{0: 71, 1: 42, 2: 101, 3: 36}","{5: 15, 4: 19, 3: 103, 2: 113}",{1: 250},{1: 250},"{1: 249, 0: 1}","{1: 247, 2: 3}",0.03999221599345824,0.01785543659588648,0.0473650289267144,0.049964924502921754,0.09621409050722537,0.05079723016116545,0.13121995781468876,0.16197867421112197,,,,
1170,0,max_steps,1,0,0,2.3809225677849875,2500,,,0.557024363872492,0.1,0.007627491373568773,4.155807018280029,-58.14967727661133,312.9942932128906,0.0,8.612315246133303,687,-4.999999999999671,-1.2313926783484523,0.0,0.0,0.000952369027113995,"{5: 66, 6: 184}","{1: 136, 0: 114}",{1: 250},"{1: 244, 0: 6}","{1: 246, 0: 4}",{1: 250},0.022393604230335228,0.022285870999101898,0.034576343291771325,0.04088538225049001,0.10094862677755492,0.05559448282371273,0.11314324749191744,0.08821140065212954,,,,
1180,0,max_steps,1,0,0,17.387305511477795,2500,,,0.5542455002291646,0.1,0.007770524360239506,4.129892349243164,-58.14967727661133,308.2135009765625,0.0,22.38730551147767,1283,-4.999999999999671,0.0,0.0,0.0,0.006954922204591118,"{4: 87, 3: 157, 2: 6}","{1: 55, 0: 158, 2: 37}",{1: 250},"{1: 247, 0: 3}","{1: 249, 2: 1}","{1: 243, 0: 7}",0.024425682515101643,0.026173183340516347,0.040821958182423,0.05205962484651782,0.11642938094944516,0.064999986065899,0.15238006035106846,0.13725180950319374,,,,
1190,0,crash,1,0,1,-148.46925974832092,2193,,,0.5514804996834843,0.1,0.007681043818593025,4.1578168869018555,-58.14967727661133,324.48004150390625,0.0,4.887323828693331,1116,-4.385999999999739,-68.97058357701424,-80.0,0.0,-0.06770144083370767,"{3: 35, 4: 184}","{5: 63, 6: 25, 4: 20, 3: 66, 2: 43, 1: 2}",{1: 219},{1: 219},{1: 219},{1: 219},0.01309758150545889,0.02311954883473101,0.013915876047899593,0.018797524540374318,0.028887804575582637,0.04192323526842031,0.035823241495916334,0.04073247331897039,,,,
1200,0,max_steps,1,0,0,-117.03505666749378,2500,,,0.548729293075715,0.1,0.008522526361048222,4.239656448364258,-59.10352325439453,328.3280334472656,0.0,7.176144297846154,914,-4.999999999999671,-119.21120096534008,0.0,0.0,-0.04681402266699751,"{4: 217, 5: 33}","{5: 31, 4: 30, 3: 94, 2: 22, 1: 73}",{1: 250},{1: 250},{1: 250},{1: 250},0.008799196472545203,0.019633535996897572,0.011689057687917023,0.020548488628575667,0.029580068277854785,0.037564447312699825,0.039523519788023084,0.04606647632182532,0.02147126105729205,0.037230372631565964,0.03966163779464932,0.029800341006249738
1210,0,max_steps,1,0,0,-6.576752489177861,2500,,,0.5459918115911422,0.1,0.010420946404337883,4.17407751083374,-59.82872009277344,319.1914367675781,0.0,14.721757954736743,733,-4.999999999999671,-16.298510443913756,0.0,0.0,-0.002630700995671144,"{5: 202, 4: 43, 6: 5}","{4: 83, 3: 127, 2: 17, 1: 17, 0: 6}",{1: 250},{1: 250},{1: 250},"{1: 249, 0: 1}",0.014944255489009253,0.017950839713955266,0.01737144971786755,0.02551862208273388,0.09374655625511433,0.05367541508561134,0.125992018870997,0.10708611296549397,,,,
1220,0,max_steps,1,0,0,17.83627227207614,2500,,,0.5432679867583519,0.1,0.010376487858593464,4.101513862609863,-58.423282623291016,304.5385437011719,0.0,24.663884437565848,1233,-4.999999999999671,-1.8276121654903386,0.0,0.0,0.0071345089088304565,"{1: 24, 2: 215, 3: 11}","{5: 52, 4: 20, 3: 118, 2: 60}",{1: 250},{1: 250},{1: 250},"{1: 249, 2: 1}",0.029458416227245737,0.017128507826810017,0.04682775513905899,0.04420951456172848,0.09056292493584596,0.03518635865011735,0.11488657728232775,0.13027867161731205,0.030717371134831688,0.023134070827651263,0.05481733338224912,0.05069025509910629
1230,0,crash,1,0,1,-133.31488452296043,2024,,,0.5405577504475175,0.1,0.010211667977273464,4.084664821624756,-57.23626708984375,312.2483215332031,0.0,12.969251735615627,747,-4.047999999999776,-62.2361362585762,-80.0,0.0,-0.06586703780778677,"{1: 35, 0: 167}","{3: 21, 2: 20, 1: 33, 0: 128}",{1: 202},{1: 202},{1: 202},"{1: 201, 2: 1}",0.043040583482249005,0.02043485333178837,0.06937775840219737,0.08268063777292796,0.08948604937889802,0.04473727659629356,0.12739681504061887,0.15314434803629368,,,,
1240,0,max_steps,1,0,0,8.825712271249524,2500,,,0.537861034868697,0.1,0.009347730316221714,4.0606465339660645,-59.15678787231445,307.167236328125,0.0,13.825712271249756,1234,-4.999999999999671,0.0,0.0,0.0,0.0035302849084998095,"{1: 179, 0: 54, 2: 17}","{3: 91, 2: 155, 1: 4}",{1: 250},{1: 250},{1: 250},{1: 250},0.01815989271928562,0.014093239379985228,0.023811316576552125,0.02843348636631123,0.06363310482283398,0.04173483612379693,0.08738812597063918,0.10218201314182536,,,,
1250,0,max_steps,1,0,0,15.88580500956866,2500,,,0.5351777725701358,0.1,0.00867132656276226,3.997302770614624,-58.88856887817383,287.850830078125,0.0,20.88580500956811,1140,-4.999999999999671,0.0,0.0,0.0,0.006354322003827464,"{3: 41, 4: 117, 5: 92}","{4: 81, 3: 169}",{1: 250},{1: 250},"{1: 241, 0: 9}","{1: 249, 2: 1}",0.044970710318236524,0.015269761066263945,0.06511281971256963,0.07372848677104013,0.10919015067250296,0.025627583209333574,0.13380154092227434,0.13123821238612965,0.08723451541381716,0.027730282786851853,0.18684958117805175,0.15193034457759233
1260,0,max_steps,1,1,0,511.85738689206465,2500,951.0,951.0,0.5325078964365801,0.1,0.009408784098923206,4.028750419616699,-58.88856887817383,304.11737060546875,500.0,16.85538689206644,1126,-4.997999999999672,0.0,0.0,0.0,0.20474295475682586,"{3: 56, 4: 39, 1: 155}","{5: 41, 6: 27, 4: 22, 3: 116, 2: 44}",{1: 250},{1: 250},{1: 250},{1: 250},0.013846152265948038,0.0259743292891525,0.018144683349328575,0.017527034456678352,0.029911407521080863,0.05776265329394895,0.03845641478898273,0.0434706048205438,0.02299870100285582,0.06394907521872599,0.027032875744355096,0.01585123639842775
1270,0,max_steps,1,0,0,9.933129315263516,2500,,,0.5298513396875991,0.1,0.009361039847135544,4.055460453033447,-55.31435775756836,303.96441650390625,0.0,14.933129315263404,1327,-4.999999999999671,0.0,0.0,0.0,0.003973251726105406,"{1: 62, 0: 188}","{4: 15, 3: 142, 2: 93}",{1: 250},{1: 250},{1: 250},{1: 250},0.017238886928571895,0.016631098553465763,0.026613625313759742,0.03802596277238543,0.058727849860347646,0.04287581179686389,0.08183874947117847,0.10411666346125062,,,,
1280,0,crash,1,0,1,-165.18877109532488,1951,,,0.5272080358759129,0.1,0.007936041802167892,4.051633834838867,-55.31435775756836,303.9496765136719,0.0,2.395726976222421,565,-3.901999999999792,-83.68249807154737,-80.0,0.0,-0.08466877042302659,"{2: 52, 3: 85, 4: 58}","{1: 14, 0: 181}",{1: 195},"{1: 173, 2: 22}",{1: 195},{1: 195},0.03807325672991295,0.023563193612923142,0.050291161368951016,0.04578105875653714,0.10948563441391854,0.08150642534653361,0.13736513818483365,0.1373963909735126,,,,
1290,0,crash,1,0,1,-110.00485165008271,1882,,,0.5245779188857322,0.1,0.009084198623895645,4.002080917358398,-53.59016799926758,281.08099365234375,0.0,3.438580135070564,908,-3.763999999999807,-29.679431785153252,-80.0,0.0,-0.058451037008545544,{6: 188},"{4: 16, 3: 122, 2: 24, 1: 12, 0: 14}",{1: 188},"{1: 181, 0: 1, 2: 6}",{1: 188},{1: 188},0.003609429904438922,0.032865918208576816,0.006440168074167141,0.01403119465949724,0.0368237544402393,0.07087304081630993,0.051608395794930186,0.0576135698987054,,,,
1300,0,crash,1,0,1,-91.4685856527745,1183,,,0.5219609229311034,0.1,0.007241800427436829,3.959221601486206,-53.08115005493164,280.04364013671875,0.0,0.3786113918829992,160,-2.365999999999961,-9.481197044657497,-80.0,0.0,-0.07731917637597167,"{4: 46, 5: 8, 6: 64}","{2: 23, 1: 36, 0: 59}","{1: 105, 0: 13}",{1: 118},"{1: 91, 0: 27}","{1: 113, 0: 1, 2: 4}",0.03544277394794597,0.027034857326980348,0.04646394789312837,0.06008240453381822,0.18348741278852349,0.03550955735964509,0.22195051739310415,0.1868259382631353,,,,
1310,0,crash,1,0,1,-85.61456075130877,2342,,,0.5193569825542639,0.1,0.008068978786468506,4.024810791015625,-53.08115005493164,304.4070129394531,0.0,9.41712815582742,943,-4.683999999999706,-10.347688907136524,-80.0,0.0,-0.0365561745308748,"{4: 90, 5: 78, 6: 66}","{1: 85, 2: 48, 0: 101}",{1: 234},{1: 234},"{1: 219, 0: 15}","{1: 229, 0: 5}",0.05719530765658635,0.020705732793908707,0.06644700328756863,0.050497998783924344,0.11215674464240413,0.040578886237894934,0.1442687312534897,0.13801169298216326,,,,
1320,0,max_steps,1,0,0,24.848572539485374,2500,,,0.5167660326240043,0.1,0.007023361511528492,4.010492324829102,-52.119815826416016,304.4070129394531,0.0,29.848572539484476,1019,-4.999999999999671,0.0,0.0,0.0,0.00993942901579415,"{1: 48, 0: 103, 2: 99}","{3: 28, 2: 137, 1: 85}",{1: 250},{1: 250},"{1: 242, 0: 8}",{1: 250},0.035667529239875526,0.01816546281089087,0.046954958893335536,0.05784986419297191,0.09978140447735377,0.04943025310563988,0.13681836396720376,0.1416153666809065,,,,
1330,0,max_steps,1,1,0,511.99566190377317,2500,1382.0,1382.0,0.5141880083340395,0.1,0.007889291271567345,4.068253040313721,-52.119815826416016,312.96875,500.0,16.993661903778936,1468,-4.997999999999672,0.0,0.0,0.0,0.20479826476150928,"{4: 157, 3: 59, 5: 34}","{5: 25, 4: 94, 3: 19, 1: 3, 0: 109}",{1: 250},{1: 250},{1: 250},"{1: 247, 0: 3}",0.02671326424999073,0.016641467298821985,0.041202675128534455,0.054996764572016216,0.07427215921265787,0.03314092863617806,0.10208930256202807,0.11056897501454979,0.06674682286054336,0.03588356624391546,0.08810752181173825,0.11052401415368296
1340,0,max_steps,1,0,0,2.3053532129001906,2500,,,0.511622845201388,0.1,0.009198791347444057,4.083336353302002,-52.119815826416016,303.1419372558594,0.0,7.305353212899872,481,-4.999999999999671,0.0,0.0,0.0,0.0009221412851600762,"{5: 22, 6: 228}","{1: 181, 0: 7, 2: 62}",{1: 250},{1: 250},{1: 250},{1: 250},0.022491730593226955,0.013572895922508463,0.03020691438461958,0.03435978468518121,0.07311642093349213,0.041036443653897386,0.1002941283985345,0.099560405122271,,,,
1350,0,max_steps,1,0,0,1.2677708856285812,2500,,,0.5090704790647583,0.1,0.00836236122995615,4.0701823234558105,-52.119815826416016,303.1419372558594,0.0,6.2677708856285825,969,-4.999999999999671,0.0,0.0,0.0,0.0005071083542514325,"{5: 236, 6: 14}","{4: 19, 3: 201, 2: 30}",{1: 250},{1: 250},{1: 250},{1: 250},0.0062114545644153096,0.01695945043784117,0.008552523959289047,0.010897826593644095,0.03693841863484912,0.026000281218981937,0.05255451535235018,0.05619757860333693,,,,
1360,0,crash,1,0,1,-93.36327219456872,2462,,,0.5065308460829445,0.1,0.006967016961425543,4.009383201599121,-50.2335205078125,284.14117431640625,0.0,14.130788329512113,1539,-4.92399999999968,-22.57006052408076,-80.0,0.0,-0.03792171900672978,"{5: 140, 4: 85, 3: 15, 2: 6}","{3: 143, 2: 25, 1: 13, 0: 65}",{1: 246},"{1: 238, 2: 8}","{1: 241, 2: 5}",{1: 246},0.01845352663677958,0.026617211152613778,0.026339857411453834,0.027977105757426075,0.07702202472014495,0.0704385062095651,0.09063275199197644,0.09439299271195682,,,,
1370,0,max_steps,1,0,0,-10.797211764145551,2500,,,0.50400388273323,0.1,0.006133102811872959,3.960876703262329,-50.2335205078125,281.2672119140625,0.0,14.057860564438162,1302,-4.999999999999671,-19.855072328583447,0.0,0.0,-0.0043188847056582205,"{2: 235, 3: 15}","{5: 22, 4: 80, 3: 116, 2: 32}",{1: 250},{1: 250},{1: 250},{1: 250},0.012369576307497968,0.017047823235516565,0.014142002218242543,0.0200547345649354,0.05253914888423904,0.04157800587605118,0.06883312822374275,0.08559845951694757,0.011229683112725071,0.03133100034089485,0.01275234926910208,0.017567436957618927
1380,0,max_steps,1,0,0,4.941211387052286,2500,,,0.5014895258097978,0.1,0.006342325359582901,4.0275092124938965,-50.2335205078125,299.64337158203125,0.0,9.941211387051998,1503,-4.999999999999671,0.0,0.0,0.0,0.0019764845548209146,"{0: 20, 1: 230}","{3: 138, 4: 18, 2: 79, 1: 15}",{1: 250},{1: 250},{1: 250},{1: 250},0.01176264791815923,0.018992493761908334,0.015862931529797213,0.021068578665356018,0.030626740696493616,0.029012949012440767,0.05292968193478247,0.06436419878485451,,,,
1390,0,max_steps,1,0,0,3.2320462065076323,2500,,,0.49898771242214973,0.1,0.005914721637964249,4.060452938079834,-52.981544494628906,303.726318359375,0.0,10.403462270658864,1381,-4.999999999999671,-2.171416064151527,0.0,0.0,0.0012928184826030528,"{4: 131, 5: 119}","{5: 27, 4: 68, 3: 115, 2: 40}",{1: 250},{1: 250},{1: 250},{1: 250},0.012252217407223365,0.018221597227986767,0.018482921082631266,0.020648580960671035,0.05578395422170143,0.03539792080350158,0.0779639732896168,0.07765109866226179,,,,
1400,0,max_steps,1,0,0,-2.3967480117408124,2500,,,0.49649837999353363,0.1,0.005981230176985264,4.088466167449951,-52.066287994384766,307.23541259765625,0.0,17.72267628502469,710,-4.999999999999671,-15.119424296764791,0.0,0.0,-0.0009586992046963249,"{0: 101, 1: 68, 2: 81}","{3: 114, 2: 50, 1: 62, 0: 24}",{1: 250},{1: 250},"{1: 244, 0: 6}",{1: 250},0.013725193164322688,0.019839809044927673,0.022663322627581868,0.03523392935818841,0.07109757898031126,0.03045808274460926,0.08788814324970437,0.09660477469150347,,,,
