ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,near_vx_bin_counts,near_vy_bin_counts,near_theta_bin_counts,near_omega_bin_counts,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_omega_abs_p90
10580,2,crash,3,4,1,2006.792049878314,2988,668.0,506.0,0.05,0.1,3.6821677684783936,28.63812255859375,-56.55864715576172,556.3139038085938,2000.0,111.46235603625007,2105,-5.967999999999565,-18.70230615794613,-80.0,0.0,0.6716171519003729,"{1: 279, 2: 13, 0: 6}",{1: 298},"{1: 212, 0: 49, 2: 37}",{1: 298},"{1: 21, 2: 4}",{1: 25},"{1: 20, 2: 4, 0: 1}",{1: 25},0.20798055428644754,0.1149747165761394,0.2744918447201717,0.29189271438860676,0.3189657301967022
10590,2,max_steps,3,1,0,530.3841823364688,3500,587.0,587.0,0.05,0.1,3.6845624446868896,28.65232276916504,-56.55864715576172,546.0960693359375,500.0,37.38218233645297,1743,-6.997999999999451,0.0,0.0,0.0,0.15153833781041967,{1: 350},{1: 350},"{1: 304, 0: 19, 2: 27}",{1: 350},{1: 5},{1: 5},{1: 5},{1: 5},0.13809871133239893,0.04823820067648546,0.19873262637323433,0.2487100883544805,0.16636349648469537
10600,2,crash,3,1,1,443.9885930958537,2076,348.0,348.0,0.05,0.1,3.6924993991851807,28.702163696289062,-56.55864715576172,531.1607666015625,500.0,42.80770957712382,1115,-4.149999999999765,-14.669116481277866,-80.0,0.0,0.21386733771476574,"{1: 203, 0: 4}",{1: 207},"{1: 170, 0: 25, 2: 12}","{1: 205, 0: 2}",{1: 4},{1: 4},{1: 4},{1: 4},0.16882739433654248,0.047101330658437024,0.24183091433542064,0.260997719038663,0.17420462910527845
10610,2,max_steps,3,4,0,2136.666302829285,3500,835.0,778.0,0.05,0.1,3.6968541145324707,28.679262161254883,-56.55864715576172,543.791748046875,2000.0,153.89549049547648,2546,-6.991999999999452,-10.237187666189191,0.0,0.0,0.6104760865226528,"{1: 330, 0: 20}",{1: 350},"{1: 187, 0: 72, 2: 91}","{1: 348, 0: 2}",{1: 82},{1: 82},"{1: 47, 2: 20, 0: 15}",{1: 82},0.2124402548777629,0.09860477021237923,0.2918590441899678,0.3162506418475929,0.31133788259039114
10620,2,crash,3,1,1,421.2651037081976,434,233.0,233.0,0.05,0.1,3.6989152431488037,28.670654296875,-55.33396911621094,536.9635009765625,500.0,10.240165820311201,232,-0.8660000000000007,-8.109062112114934,-80.0,0.0,0.9706569209866305,"{1: 28, 2: 15}",{1: 43},"{1: 19, 2: 24}",{1: 43},{1: 5},{1: 5},{2: 5},{1: 5},0.30783966183262307,0.034745110310270624,0.3877530579207761,0.37708358714411533,0.15481379705762943
10630,2,crash,3,3,1,1477.8605773963588,1175,349.6666666666667,231.0,0.05,0.1,3.7014288902282715,28.681861877441406,-55.33396911621094,508.4567565917969,1500.0,69.21598537797959,984,-2.3439999999999634,-9.011407981618353,-80.0,0.0,1.2577536828905183,"{1: 107, 0: 1, 2: 9}",{1: 117},"{1: 65, 0: 18, 2: 34}","{1: 114, 0: 3}","{1: 18, 2: 2}",{1: 20},"{0: 7, 1: 8, 2: 5}",{1: 20},0.2491885288195716,0.0749534731543682,0.3098674962348345,0.3595554425782825,0.22087983160716926
10640,2,success,3,5,0,2558.319463217161,2185,437.0,408.0,0.05,0.1,3.7086024284362793,28.723312377929688,-55.33396911621094,514.9200439453125,2500.0,62.67946321716418,1867,-4.359999999999742,0.0,0.0,0.0,1.1708555895730712,{1: 218},{1: 218},"{1: 177, 0: 26, 2: 15}",{1: 218},{1: 80},{1: 80},"{1: 71, 2: 7, 0: 2}",{1: 80},0.14446245838905825,0.11851701956541173,0.20752968427992488,0.23084798228771058,0.22499271589531222
10650,2,crash,3,0,1,-62.27172812606587,915,,,0.05,0.1,3.71868634223938,28.766029357910156,-55.33396911621094,524.644287109375,0.0,35.89835471918029,512,-1.8300000000000014,-16.340082845246126,-80.0,0.0,-0.06805653347111024,"{1: 80, 2: 11}",{1: 91},"{1: 47, 0: 21, 2: 23}",{1: 91},{1: 5},{1: 5},{0: 5},{1: 5},0.2577006990835552,0.12559316752703956,0.31292301742399536,0.3380447624345808,0.23045132647308061
10660,2,max_steps,3,0,0,16.946656547274955,3500,,,0.05,0.1,3.720158338546753,28.725927352905273,-55.33396911621094,508.4253845214844,0.0,46.832124176509026,1744,-6.999999999999451,-22.885467629234025,0.0,0.0,0.004841901870649987,{1: 350},{1: 350},"{1: 293, 2: 26, 0: 31}",{1: 350},{},{},{},{},0.13274925651794192,0.050680112675277965,0.2102815377008651,0.2304025755931868,
10670,2,max_steps,3,3,0,1585.6771346582034,3500,1151.0,975.0,0.05,0.1,3.729583263397217,28.78859519958496,-55.33396911621094,530.4453735351562,1500.0,132.73593446396325,2379,-6.993999999999452,-40.06479980575427,0.0,0.0,0.4530506099023438,"{1: 332, 2: 12, 0: 6}",{1: 350},"{1: 224, 0: 70, 2: 56}",{1: 350},"{2: 4, 1: 26, 0: 3}",{1: 33},"{2: 7, 1: 18, 0: 8}",{1: 33},0.23395273194518001,0.12398036748145246,0.26830767458716986,0.24993255793219832,0.1513507598135732
10680,2,crash,3,1,1,436.6594553737524,594,490.0,490.0,0.05,0.1,3.7338573932647705,28.745403289794922,-55.33396911621094,495.77337646484375,500.0,27.39170777545411,489,-1.1860000000000008,-9.546252401702246,-80.0,0.0,0.7351169282386404,"{1: 44, 2: 15}",{1: 59},"{1: 34, 2: 24, 0: 1}","{1: 57, 0: 2}",{2: 3},{1: 3},{2: 3},{1: 3},0.310160656643697,0.12819350186344272,0.3722207179600434,0.41707299766475464,0.29376815832573017
10690,2,max_steps,3,2,0,1102.891860939188,3500,1646.5,1646.5,0.05,0.1,3.7328484058380127,28.69729232788086,-55.33396911621094,558.2118530273438,1000.0,117.07785440440944,2133,-6.9959999999994515,-7.18999346521938,0.0,0.0,0.31511196026833943,"{1: 335, 2: 15}",{1: 350},"{1: 264, 0: 36, 2: 50}",{1: 350},"{1: 39, 2: 2}",{1: 41},"{1: 38, 0: 3}",{1: 41},0.18993681341052882,0.09207173765392677,0.2550837539537424,0.24728685057156935,0.25200982286533724
10700,2,max_steps,3,1,0,524.2255763856397,3500,741.0,741.0,0.05,0.1,3.7350351810455322,28.71141242980957,-55.33396911621094,526.068359375,500.0,31.22357638562732,2090,-6.997999999999451,0.0,0.0,0.0,0.14977873611018278,{1: 350},{1: 350},{1: 350},{1: 350},{1: 70},{1: 70},{1: 70},{1: 70},0.07799236042386336,0.07719737390934264,0.10488018356359051,0.0929567877996861,0.006871604255453981
10710,2,crash,3,1,1,419.9988887932927,445,235.0,235.0,0.05,0.1,3.737672805786133,28.7396240234375,-55.33396911621094,545.1054077148438,500.0,10.9282665954035,234,-0.8880000000000007,-10.04137780211209,-80.0,0.0,0.9438177276253769,"{1: 28, 2: 16}",{1: 44},"{1: 21, 2: 23}",{1: 44},"{1: 4, 2: 1}",{1: 5},{2: 5},{1: 5},0.30489713210927477,0.039776466147836836,0.3905990077321545,0.36454527023436173,0.17359645292437453
10720,2,max_steps,3,1,0,504.87714195923525,3500,2216.0,2216.0,0.05,0.1,3.748993158340454,28.826059341430664,-55.33396911621094,571.051513671875,500.0,97.06960054903425,2588,-6.997999999999451,-85.1944585898,0.0,0.0,0.14425061198835293,"{1: 335, 0: 5, 2: 10}",{1: 350},"{1: 224, 2: 63, 0: 63}","{1: 343, 0: 7}","{1: 5, 2: 4}",{1: 9},"{0: 5, 2: 4}",{1: 9},0.20202297392057192,0.09759841564387069,0.3120775527654378,0.357533883472441,0.3204173329568693
10730,2,max_steps,3,2,0,1065.945138629958,3500,1008.5,1008.5,0.05,0.1,3.7601430416107178,28.885801315307617,-55.33396911621094,552.1221313476562,1000.0,112.87984392038238,2262,-6.9959999999994515,-39.93870529041925,0.0,0.0,0.3045557538942737,"{1: 339, 2: 9, 0: 2}",{1: 350},"{1: 253, 2: 44, 0: 53}","{1: 348, 0: 2}","{2: 2, 1: 6}",{1: 8},"{1: 3, 0: 5}","{1: 7, 0: 1}",0.18743383871352368,0.08826690897591678,0.26905807553277333,0.3225387878997763,0.452101223760559
10740,2,max_steps,3,2,0,1069.3595551404942,3500,1052.0,1052.0,0.05,0.1,3.767611026763916,28.90831184387207,-55.33396911621094,540.179931640625,1000.0,76.35555514049798,2486,-6.9959999999994515,0.0,0.0,0.0,0.3055313014687126,"{1: 334, 0: 16}",{1: 350},"{1: 268, 2: 30, 0: 52}","{1: 347, 0: 3}",{1: 92},{1: 92},"{2: 18, 1: 64, 0: 10}",{1: 92},0.1914335284392971,0.08986866387158847,0.2661640363664381,0.309202429493372,0.3099708176574277
10750,2,crash,3,2,1,965.080752905359,2218,771.0,771.0,0.05,0.1,3.778137445449829,28.996252059936523,-55.33396911621094,574.062744140625,1000.0,55.21134219001172,1492,-4.431999999999734,-5.698589284644401,-80.0,0.0,0.43511305360926916,"{1: 212, 0: 9}",{1: 221},"{1: 181, 2: 15, 0: 25}",{1: 221},{1: 47},{1: 47},{1: 47},{1: 47},0.17338074684412869,0.08210129578899106,0.24661227824020507,0.18724966195452192,0.12190372851354926
10760,2,max_steps,3,1,0,532.6894421452317,3500,177.0,177.0,0.05,0.1,3.7869975566864014,29.112972259521484,-55.33396911621094,580.2183227539062,500.0,39.68744214521724,2063,-6.997999999999451,0.0,0.0,0.0,0.15219698347006622,{1: 350},{1: 350},"{1: 340, 0: 10}",{1: 350},{1: 7},{1: 7},{1: 7},{1: 7},0.08193608184564277,0.04506232727534571,0.10602282428326858,0.12448967974965802,0.012837623378322999
10770,2,crash,3,3,1,1435.7630588634743,775,195.0,208.0,0.05,0.1,3.788717269897461,29.15382957458496,-54.74361038208008,587.56884765625,1500.0,31.358786831233818,582,-1.5440000000000011,-14.051727967756866,-80.0,0.0,1.8525974953077087,{1: 77},{1: 77},"{1: 60, 0: 17}",{1: 77},{1: 35},{1: 35},"{1: 27, 0: 8}",{1: 35},0.1876962424988136,0.12913239306574908,0.2319411632756911,0.16505253690596647,0.2559484784750195
10780,2,crash,3,1,1,464.2728940323326,1797,1682.0,1682.0,0.05,0.1,3.7861342430114746,29.153263092041016,-54.74361038208008,564.4658203125,500.0,55.35842515878545,920,-3.591999999999826,-7.493531126453242,-80.0,0.0,0.25835998554943385,"{1: 176, 2: 3}",{1: 179},"{1: 98, 2: 59, 0: 22}",{1: 179},{1: 5},{1: 5},{2: 5},{1: 5},0.22284047867208848,0.06467675102155099,0.26332381242962843,0.3171054500539573,0.053631020065130534
10790,2,crash,3,1,1,441.32383023107957,1520,1403.0,1403.0,0.05,0.1,3.7955193519592285,29.223283767700195,-54.74361038208008,554.7589111328125,500.0,29.857034722118943,826,-3.037999999999887,-5.4952044910396145,-80.0,0.0,0.290344625152026,"{1: 140, 2: 12}",{1: 152},"{1: 113, 2: 39}",{1: 152},{1: 5},{1: 5},{2: 5},{1: 5},0.20582544601239675,0.0733020133411847,0.2869270752520328,0.25988267639609897,0.12367770984129538
10800,2,max_steps,3,3,0,1589.3430567217831,3500,916.0,557.0,0.05,0.1,3.794489622116089,29.1662654876709,-54.74361038208008,538.337646484375,1500.0,96.337056721804,2368,-6.993999999999452,0.0,0.0,0.0,0.45409801620622375,{1: 350},{1: 350},"{1: 217, 0: 71, 2: 62}",{1: 350},{1: 104},{1: 104},"{1: 68, 2: 5, 0: 31}",{1: 104},0.21210230081616724,0.10580410907290608,0.3188357567990444,0.34361280916787157,0.33434092667985355
10810,2,crash,3,2,1,877.9808338102318,1250,202.0,202.0,0.05,0.1,3.797091484069824,29.210763931274414,-54.74361038208008,564.9536743164062,1000.0,28.44975302340821,737,-2.4959999999999467,-67.97291921317891,-80.0,0.0,0.7023846670481855,{1: 125},{1: 125},"{1: 105, 0: 20}",{1: 125},{1: 18},{1: 18},"{1: 12, 0: 6}",{1: 18},0.1443810331146934,0.17014840892296268,0.2276812802366104,0.2266822973504327,0.25571197583445615
10820,2,crash,3,3,1,1525.0475030576729,2724,732.6666666666666,627.0,0.05,0.1,3.807854652404785,29.242856979370117,-54.74361038208008,571.23876953125,1500.0,121.01369259919416,1791,-5.441999999999623,-10.524189541504322,-80.0,0.0,0.559855911548338,"{1: 239, 0: 33}",{1: 272},"{1: 129, 2: 62, 0: 81}","{1: 265, 0: 4, 2: 3}","{1: 33, 0: 9}",{1: 42},"{1: 16, 2: 13, 0: 13}",{1: 42},0.26133404947649114,0.10540624345890173,0.3745685631095313,0.4051818059953862,0.2553278121421398
10830,2,crash,3,3,1,1461.8638999106377,1926,615.3333333333334,545.0,0.05,0.1,3.8128693103790283,29.232032775878906,-54.74361038208008,546.3235473632812,1500.0,52.42407930136536,1603,-3.845999999999798,-6.714179390728334,-80.0,0.0,0.7590155243565097,{1: 192},{1: 192},"{1: 132, 2: 44, 0: 16}",{1: 192},{1: 55},{1: 55},"{1: 37, 2: 18}",{1: 55},0.16751395097008853,0.11045919898181492,0.25102847473917145,0.25559514149761403,0.233014028162661
10840,2,crash,3,2,1,893.7014956386762,870,237.5,237.5,0.05,0.1,3.8165063858032227,29.19612693786621,-54.74361038208008,511.8551025390625,1000.0,21.63589936122271,598,-1.7360000000000013,-46.19840372254839,-80.0,0.0,1.02724309843526,"{1: 69, 2: 13, 0: 5}",{1: 87},"{1: 43, 2: 24, 0: 20}",{1: 87},{1: 17},{1: 17},"{1: 12, 2: 5}",{1: 17},0.2734883069857867,0.12021671397213,0.3768542704817712,0.33251314039715807,0.12967781944840712
10850,2,max_steps,3,2,0,1095.915610787962,3500,1685.0,1685.0,0.05,0.1,3.8210723400115967,29.210460662841797,-54.74361038208008,549.75146484375,1000.0,103.44651582149991,2302,-6.9959999999994515,-0.5349050335415871,0.0,0.0,0.3131187459394177,"{1: 341, 2: 9}",{1: 350},"{1: 239, 0: 55, 2: 56}","{1: 344, 0: 6}","{1: 100, 2: 9}",{1: 109},"{1: 75, 2: 23, 0: 11}",{1: 109},0.19476595122481985,0.10319296473364152,0.30694614427938427,0.36144662154521834,0.2511763626503529
10860,2,crash,3,2,1,976.2891066670459,1459,293.0,293.0,0.05,0.1,3.8411500453948975,29.40270233154297,-54.74361038208008,564.9102783203125,1000.0,68.65056576688896,1403,-2.9139999999999007,-9.447459099842739,-80.0,0.0,0.66914949051888,{1: 145},{1: 145},"{1: 105, 2: 10, 0: 30}",{1: 145},{1: 35},{1: 35},"{1: 18, 2: 6, 0: 11}",{1: 35},0.17264461085348215,0.13695681688688918,0.2348353494381085,0.2520476666301815,0.261259909060122
10870,2,max_steps,3,2,0,1083.6346917075082,3500,667.0,667.0,0.05,0.1,3.8487300872802734,29.480802536010742,-54.74361038208008,567.8685302734375,1000.0,119.91035474675937,2575,-6.9959999999994515,-29.279663039232293,0.0,0.0,0.3096099119164309,"{1: 347, 0: 3}",{1: 350},"{1: 278, 2: 28, 0: 44}",{1: 350},{1: 111},{1: 111},"{1: 95, 2: 12, 0: 4}",{1: 111},0.15083095218318132,0.1414303941591265,0.22281925691817336,0.24648183279722546,0.17030258979814578
10880,2,crash,3,1,1,431.3034810034772,2548,219.0,219.0,0.05,0.1,3.8602912425994873,29.579980850219727,-54.74361038208008,561.1841430664062,500.0,27.18139812738667,1164,-5.093999999999661,-10.78391712392127,-80.0,0.0,0.16927138186949656,{1: 254},{1: 254},"{1: 222, 0: 32}",{1: 254},{1: 6},{1: 6},"{0: 4, 1: 2}",{1: 6},0.1448054619610224,0.037858319640116815,0.20637754388459184,0.2581250530804674,0.25852160067350793
10890,2,crash,3,1,1,437.17865812487526,765,675.0,675.0,0.05,0.1,3.857900619506836,29.566652297973633,-54.74361038208008,560.1485595703125,500.0,27.062520536488883,674,-1.5280000000000011,-8.355862411614108,-80.0,0.0,0.5714753700978762,{1: 76},{1: 76},"{1: 59, 0: 17}",{1: 76},{1: 5},{1: 5},{0: 5},{1: 5},0.2129361744217892,0.08790731180765152,0.2938752603807671,0.2535090173403044,0.17919539738035248
10900,2,max_steps,3,3,0,1548.388075709494,3500,910.6666666666666,721.0,0.05,0.1,3.8550057411193848,29.479970932006836,-54.74361038208008,536.9476928710938,1500.0,97.04872044712022,2579,-6.993999999999452,-41.66664473761712,0.0,0.0,0.4423965930598554,"{1: 331, 2: 19}",{1: 350},"{1: 307, 2: 34, 0: 9}",{1: 350},"{1: 72, 2: 4}",{1: 76},"{1: 65, 2: 11}",{1: 76},0.13658038056163663,0.1443503617723719,0.1924463016437875,0.28180970590189824,0.14515732717253468
10910,2,crash,3,3,1,1514.310025688862,3205,1041.3333333333333,1079.0,0.05,0.1,3.8596034049987793,29.476806640625,-54.74361038208008,519.3508911132812,1500.0,112.21520135078185,2264,-6.403999999999517,-11.501175661916713,-80.0,0.0,0.4724836273600193,"{1: 296, 0: 24}",{1: 320},"{1: 234, 0: 56, 2: 30}",{1: 320},"{1: 21, 0: 3}",{1: 24},"{1: 11, 0: 6, 2: 7}",{1: 24},0.20120031468296828,0.10755526582223296,0.2712927880263612,0.3052898497428371,0.22076419593536675
10920,2,max_steps,3,4,0,2114.142178944145,3500,817.75,678.0,0.05,0.1,3.8579537868499756,29.40517234802246,-54.74361038208008,522.2611694335938,2000.0,142.35294667823055,2360,-6.991999999999452,-21.218767734073182,0.0,0.0,0.6040406225554701,"{1: 330, 0: 18, 2: 2}",{1: 350},"{1: 249, 0: 49, 2: 52}","{1: 344, 2: 3, 0: 3}","{1: 30, 0: 6, 2: 2}",{1: 38},"{1: 21, 0: 2, 2: 15}","{1: 36, 2: 2}",0.20947858631628608,0.14731798469218685,0.29931947695118044,0.3539076981870452,0.44559110225777104
10930,2,max_steps,3,1,0,352.9989325524027,3500,2687.0,2687.0,0.05,0.1,3.8685383796691895,29.441619873046875,-54.74361038208008,539.1978759765625,500.0,74.67281791125724,1790,-6.997999999999451,-214.67588535885744,0.0,0.0,0.10085683787211507,{1: 350},{1: 350},"{1: 284, 2: 24, 0: 42}","{1: 347, 0: 3}",{1: 7},{1: 7},"{1: 5, 0: 2}",{1: 7},0.1680697935851403,0.1328949330088152,0.21723353296209139,0.24096251469394056,0.20524401446324528
10940,2,max_steps,3,2,0,1049.055621707182,3500,799.5,799.5,0.05,0.1,3.8796637058258057,29.488178253173828,-54.74361038208008,559.0362548828125,1000.0,95.74967538720752,2392,-6.9959999999994515,-39.698053680021474,0.0,0.0,0.2997301776306234,{1: 350},{1: 350},"{1: 266, 0: 35, 2: 49}",{1: 350},{1: 120},{1: 120},"{0: 12, 1: 97, 2: 11}",{1: 120},0.15646993467221446,0.11215286561337466,0.23005964593772785,0.2619290614979005,0.2420966008965197
10950,2,max_steps,3,2,0,1044.2539372207534,3500,445.0,445.0,0.05,0.1,3.8799386024475098,29.462553024291992,-54.74361038208008,559.0362548828125,1000.0,51.24993722078771,2051,-6.9959999999994515,0.0,0.0,0.0,0.29835826777735813,"{1: 346, 2: 1, 0: 3}",{1: 350},"{1: 296, 2: 21, 0: 33}","{1: 349, 0: 1}",{1: 94},{1: 94},"{2: 8, 1: 86}",{1: 94},0.1661823910445341,0.055335763058141106,0.24838983245627383,0.29708430704499716,0.21260394006632116
10960,2,max_steps,3,4,0,2097.6153854804847,3500,614.25,553.5,0.05,0.1,3.8806328773498535,29.406625747680664,-54.74361038208008,531.8169555664062,2000.0,164.0537238982425,2326,-6.991999999999452,-59.44633841775583,0.0,0.0,0.5993186815658528,"{1: 311, 2: 21, 0: 18}",{1: 350},"{1: 191, 0: 83, 2: 76}","{1: 333, 0: 7, 2: 10}","{1: 49, 2: 13}",{1: 62},"{1: 28, 2: 18, 0: 16}","{1: 55, 0: 7}",0.25870985267827346,0.10139601132043041,0.3212800251702244,0.38983125493504867,0.4496270998908851
10970,2,crash,3,1,1,439.5577548445519,588,509.0,509.0,0.05,0.1,3.89067006111145,29.448272705078125,-54.74361038208008,570.722900390625,500.0,27.034133095155067,508,-1.1740000000000008,-6.30237825060351,-80.0,0.0,0.7475472021165849,"{1: 41, 2: 17}",{1: 58},"{1: 32, 2: 26}",{1: 58},{2: 4},{1: 4},{2: 4},{1: 4},0.3143576044270651,0.13367024192922747,0.37834087375042585,0.3230454127837468,0.18475409503903584
10980,2,crash,3,2,1,981.7827528414053,2572,1231.5,1231.5,0.05,0.1,3.8907968997955322,29.42044448852539,-54.74361038208008,521.0935668945312,1000.0,73.69337710976266,1657,-5.139999999999656,-6.770624268360956,-80.0,0.0,0.3817195773100332,"{1: 243, 2: 14}",{1: 257},"{1: 183, 0: 30, 2: 44}",{1: 257},"{1: 29, 2: 4}",{1: 33},"{0: 18, 1: 11, 2: 4}",{1: 33},0.18628544115087042,0.08677259229507635,0.2691958521809115,0.28165782420095636,0.276828902854009
10990,2,crash,3,4,1,2004.4149260150048,2807,670.75,660.5,0.05,0.1,3.898205280303955,29.43297004699707,-54.74361038208008,523.9610595703125,2000.0,138.24201457014863,2071,-5.605999999999605,-48.22108855513959,-80.0,0.0,0.7140772803758478,"{1: 252, 0: 28}",{1: 280},"{1: 155, 0: 78, 2: 47}","{1: 279, 2: 1}","{0: 8, 1: 14}",{1: 22},"{0: 8, 1: 13, 2: 1}",{1: 22},0.25013842619658605,0.12221351150812355,0.34540863382244036,0.3200315996429244,0.17734821113755164
11000,2,max_steps,3,4,0,2107.476809872554,3500,550.0,539.5,0.05,0.1,3.9167282581329346,29.580425262451172,-54.74361038208008,531.2147827148438,2000.0,132.8056673182003,2717,-6.991999999999452,-18.336857445657714,0.0,0.0,0.6021362313921583,"{1: 341, 0: 9}",{1: 350},"{1: 249, 0: 54, 2: 47}","{1: 349, 0: 1}","{1: 33, 0: 4}",{1: 37},"{0: 9, 2: 6, 1: 22}",{1: 37},0.17292355118205738,0.1503194332897756,0.24720420137581825,0.3003275544607349,0.2576797426808388
11010,2,max_steps,3,3,0,1600.989534133139,3500,849.0,890.0,0.05,0.1,3.9346635341644287,29.717248916625977,-54.74361038208008,554.6954956054688,1500.0,107.98353413316222,2030,-6.993999999999452,0.0,0.0,0.0,0.4574255811808968,"{1: 329, 0: 7, 2: 14}",{1: 350},"{1: 245, 0: 49, 2: 56}",{1: 350},"{1: 61, 0: 1}",{1: 62},"{1: 50, 0: 3, 2: 9}",{1: 62},0.1938748011620451,0.0873852528854265,0.27563190546425553,0.318130182887596,0.3316486326718743
11020,2,crash,3,1,1,423.1973413171195,1620,321.0,321.0,0.05,0.1,3.9416086673736572,29.739465713500977,-54.74361038208008,542.8570556640625,500.0,41.40978957412894,1177,-3.237999999999865,-34.97444825701244,-80.0,0.0,0.26123292673896265,"{1: 154, 2: 8}",{1: 162},"{1: 92, 2: 44, 0: 26}",{1: 162},"{2: 5, 1: 46}",{1: 51},"{2: 13, 0: 9, 1: 29}",{1: 51},0.203698785191584,0.09789503086709958,0.2948209229365916,0.33148888869034654,0.23870306427739804
11030,2,max_steps,3,0,0,0.8718907727251262,3500,,,0.05,0.1,3.9409937858581543,29.708538055419922,-54.74361038208008,547.17138671875,0.0,7.871890772725031,1208,-6.999999999999451,0.0,0.0,0.0,0.00024911164935003603,{1: 350},{1: 350},"{1: 345, 2: 5}",{1: 350},{},{},{},{},0.04728934372199089,0.025075829277302526,0.07389886506805914,0.1047627206180376,
11040,2,crash,3,0,1,-76.49363945583157,2159,,,0.05,0.1,3.9436120986938477,29.723417282104492,-54.74361038208008,544.4842529296875,0.0,21.41532111935549,661,-4.3179999999997465,-13.590960575187042,-80.0,0.0,-0.03543012480585066,{1: 215},{1: 215},"{1: 168, 2: 31, 0: 16}",{1: 215},{},{},{},{},0.13133461081535325,0.046326433859406414,0.22140101537260912,0.29141721424099215,
11050,2,crash,3,1,1,503.8032157284879,3113,326.0,326.0,0.05,0.1,3.953474760055542,29.728361129760742,-54.74361038208008,562.1466064453125,500.0,96.15168157171516,1696,-6.223999999999537,-6.124465843239818,-80.0,0.0,0.1618384888302242,"{1: 266, 2: 8, 0: 37}",{1: 311},"{1: 211, 2: 35, 0: 65}","{1: 306, 0: 2, 2: 3}","{2: 4, 1: 8, 0: 8}",{1: 20},"{2: 10, 1: 2, 0: 8}","{1: 17, 2: 3}",0.2850231905193872,0.0661276071649418,0.36244308990367324,0.4024709787462396,0.45164221189663317
11060,2,max_steps,3,3,0,1557.6991711682238,3500,1092.6666666666667,581.0,0.05,0.1,3.962144136428833,29.76572608947754,-54.74361038208008,565.2396240234375,1500.0,64.69317116822975,2488,-6.993999999999452,0.0,0.0,0.0,0.4450569060480639,{1: 350},{1: 350},"{1: 336, 0: 14}",{1: 350},{1: 84},{1: 84},"{1: 80, 0: 4}",{1: 84},0.07842662687374725,0.1268554263713023,0.09846841184820332,0.14638585652617406,0.11830089334402773
11070,2,crash,3,1,1,429.1095323876297,404,276.0,276.0,0.05,0.1,3.967616558074951,29.772253036499023,-54.74361038208008,533.4788208007812,500.0,20.065956088593676,275,-0.8060000000000006,-10.1504237009647,-80.0,0.0,1.0621523078901725,"{1: 24, 0: 16}",{1: 40},"{1: 16, 0: 21, 2: 3}","{1: 30, 2: 10}",{0: 3},{1: 3},{0: 3},{1: 3},0.358379211908988,0.047547614681173585,0.4899828128927553,0.5768679374252649,0.4091832064456987
11080,2,max_steps,3,1,0,530.9659848814173,3500,585.0,585.0,0.05,0.1,3.969963550567627,29.74595069885254,-54.74361038208008,496.5157470703125,500.0,37.96398488140325,1648,-6.997999999999451,0.0,0.0,0.0,0.15170456710897637,{1: 350},{1: 350},"{1: 301, 0: 32, 2: 17}",{1: 350},{1: 34},{1: 34},"{1: 14, 0: 18, 2: 2}",{1: 34},0.13524069629581054,0.03219521878466977,0.2267317996257159,0.2227412048183119,0.2944506768080167
11090,2,success,3,5,0,2591.704210736116,3268,653.6,401.0,0.05,0.1,3.979523181915283,29.84764862060547,-54.74361038208008,508.03607177734375,2500.0,98.23021073612445,2550,-6.525999999999503,0.0,0.0,0.0,0.793055144044099,{1: 326},{1: 326},"{1: 255, 0: 29, 2: 42}",{1: 326},{1: 66},{1: 66},"{1: 54, 0: 9, 2: 3}",{1: 66},0.16382435250700383,0.11845367272127225,0.22640338778719543,0.23553886391157103,0.2348524452414189
11100,2,crash,3,3,1,1468.1840882415486,2227,706.3333333333334,578.0,0.05,0.1,3.987539529800415,29.894821166992188,-54.74361038208008,527.3059692382812,1500.0,57.86857684482341,1853,-4.447999999999732,-5.236488603265527,-80.0,0.0,0.6592654190577227,"{1: 205, 0: 17}",{1: 222},"{1: 171, 2: 14, 0: 37}","{1: 215, 2: 7}","{1: 31, 0: 3}",{1: 34},"{2: 8, 1: 23, 0: 3}",{1: 34},0.15809958711760466,0.09612570305917179,0.24579259889757715,0.3028290947964798,0.21992963212296196
11110,2,crash,3,1,1,427.02738498848055,402,272.0,272.0,0.05,0.1,3.9964587688446045,30.012413024902344,-54.74361038208008,581.0662231445312,500.0,15.224363782056292,237,-0.8020000000000006,-7.394978793576522,-80.0,0.0,1.06225717658826,"{1: 23, 0: 17}",{1: 40},"{1: 17, 0: 23}","{1: 34, 2: 6}",{0: 6},{1: 6},{0: 6},{1: 6},0.3501088196123063,0.045704802881445794,0.4731061098672388,0.4535579880690079,0.372335491761704
