ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step,dx_bin_counts,dy_bin_counts,vx_bin_counts,vy_bin_counts,theta_bin_counts,omega_bin_counts,vx_abs_p50,vy_abs_p50,theta_abs_p50,omega_abs_p50,vx_abs_p90,vy_abs_p90,theta_abs_p90,omega_abs_p90,near_vx_abs_p90,near_vy_abs_p90,near_theta_abs_p90,near_omega_abs_p90
1520,0,max_steps,1,0,0,9.422098167898357,2500,,,0.4675775492053078,0.1,-0.01633273996412754,4.205506324768066,-55.98429870605469,312.7103576660156,0.0,22.357575006624508,1403,-4.999999999999671,-7.935476838726089,0.0,0.0,0.0037688392671593428,"{0: 200, 1: 50}","{5: 19, 4: 32, 3: 183, 2: 16}",{1: 250},"{1: 249, 2: 1}",{1: 250},{1: 250},0.026164923979382665,0.024559818379798478,0.037416498910251325,0.04186246442865703,0.0808976601622216,0.0460338958425139,0.11316132115563225,0.13959534959977696,,,,
1530,0,max_steps,1,1,0,516.0603729259137,2500,631.0,631.0,0.46524491469918006,0.1,-0.0161115825176239,4.149320602416992,-55.98429870605469,292.1315002441406,500.0,21.05837292591082,1361,-4.997999999999672,0.0,0.0,0.0,0.2064241491703655,"{3: 63, 5: 103, 6: 30, 4: 54}","{4: 60, 3: 3, 2: 65, 1: 108, 0: 14}",{1: 250},{1: 250},{1: 250},{1: 250},0.019376984771421593,0.020630113612185207,0.02502859666223141,0.030549050557388206,0.06991804030008246,0.04824562818195095,0.09184896568652716,0.09733110085163575,0.016287286566152998,0.020480431162577736,0.009550392239631793,0.015668775082232425
1540,0,max_steps,1,0,0,4.082931813634911,2500,,,0.4629239171584037,0.1,-0.014606133103370667,4.237405776977539,-54.20825958251953,316.19757080078125,0.0,9.08293181363474,1255,-4.999999999999671,0.0,0.0,0.0,0.0016331727254539643,"{2: 137, 3: 113}","{3: 43, 2: 156, 1: 51}",{1: 250},{1: 250},{1: 250},{1: 250},0.012921141990082255,0.012436758434245323,0.01443408748209837,0.014072016451920525,0.026558292855667548,0.03588164927727373,0.031961885531316195,0.030842670628158066,,,,
1550,0,crash,1,0,1,-88.93026265313922,2276,,,0.46061449852889347,0.1,-0.014505093917250633,4.252537250518799,-54.22479248046875,311.4844665527344,0.0,22.254609891759902,896,-4.551999999999721,-26.632872544898877,-80.0,0.0,-0.03907305037484149,"{1: 81, 0: 105, 2: 24, 3: 17}","{3: 10, 2: 78, 1: 42, 0: 97}",{1: 227},"{1: 222, 2: 5}","{1: 221, 0: 6}",{1: 227},0.06093748700895512,0.02313938583109978,0.06121942606854429,0.06642460502972382,0.12103022751692857,0.05843326399106976,0.14960496805890794,0.12664000950291046,,,,
1560,0,crash,1,0,1,-123.88111223427683,1262,,,0.4583166010461821,0.1,-0.015802139416337013,4.213738918304443,-54.22479248046875,298.857421875,0.0,0.1433199505238486,53,-2.5239999999999436,-41.50043218480067,-80.0,0.0,-0.09816252950418132,"{1: 111, 0: 15}","{1: 39, 0: 87}",{1: 126},"{1: 118, 2: 8}",{1: 126},{1: 126},0.01677550161165891,0.0342055829090699,0.02303030101979177,0.01469094188851724,0.03283332678776095,0.07692015801833571,0.044513455409784214,0.0469797718278754,,,,
1570,0,max_steps,1,1,0,521.9862675833326,2500,1615.0,1615.0,0.45603016723397605,0.1,-0.01562415435910225,4.241296768188477,-54.22479248046875,318.00299072265625,500.0,26.9842675833094,1614,-4.997999999999672,0.0,0.0,0.0,0.20879450703333305,"{0: 36, 1: 81, 2: 14, 3: 30, 6: 89}","{1: 87, 2: 104, 0: 58, 3: 1}",{1: 250},"{1: 237, 0: 13}","{1: 241, 0: 9}","{1: 248, 2: 2}",0.012754515429599805,0.025863312228353946,0.021238524619676367,0.02849956079515577,0.07556178693869664,0.06701670141940128,0.06619117597614667,0.08969297169583233,0.030421188313354046,0.05072391710868435,0.04085238292296717,0.04997205543296933
1580,0,max_steps,1,0,0,-0.010619986596805912,2500,,,0.4537551399027171,0.1,-0.014394818805158138,4.263119697570801,-54.22479248046875,316.3880310058594,0.0,4.989380013403176,913,-4.999999999999671,0.0,0.0,0.0,-4.247994638722365e-06,"{2: 104, 3: 146}","{3: 39, 2: 136, 1: 43, 0: 32}",{1: 250},{1: 250},{1: 250},{1: 250},0.0097050580216472,0.017901990824953546,0.013282949704159618,0.01288585062796991,0.03911596883785449,0.042616483713046646,0.05019842350196553,0.038821084838142554,,,,
1590,0,max_steps,1,0,0,14.04601383483689,2500,,,0.45149146214815256,0.1,-0.014027613215148449,4.291833877563477,-54.4277458190918,335.0369873046875,0.0,19.04601383483731,959,-4.999999999999671,0.0,0.0,0.0,0.005618405533934756,"{2: 231, 3: 19}","{1: 105, 0: 69, 2: 51, 3: 25}",{1: 250},"{1: 236, 0: 14}",{1: 250},{1: 250},0.012168801089231279,0.024979588033447703,0.020375542482838578,0.0239541965499557,0.05133728131574314,0.07651526808865701,0.07783750636586761,0.09397314993288154,0.023314162650473366,0.029899727187900862,0.023806173764275088,0.028257057051952965
1600,0,max_steps,1,0,0,25.482539515265003,2500,,,0.44923907734991153,0.1,-0.013811917044222355,4.246798515319824,-54.4277458190918,296.5027770996094,0.0,30.48253951526421,1551,-4.999999999999671,0.0,0.0,0.0,0.010193015806106001,"{6: 41, 5: 59, 4: 143, 3: 7}","{5: 72, 4: 30, 3: 148}",{1: 250},{1: 250},{1: 250},{1: 250},0.023156074097201718,0.018813741574668905,0.03437009198341223,0.032308347295286345,0.08825865734641399,0.04198440065552828,0.11239154389145381,0.08485889300705286,0.05611558047614434,0.03442314956957698,0.09310428613027558,0.1001893178867677
1610,0,max_steps,1,0,0,-13.827581197101992,2500,,,0.4469979291700889,0.1,-0.013082705438137054,4.150404930114746,-54.4277458190918,285.5488586425781,0.0,2.3809646022976168,550,-4.999999999999671,-11.208545799399706,0.0,0.0,-0.005531032478840797,"{4: 74, 5: 79, 6: 97}","{3: 91, 2: 15, 1: 69, 0: 75}",{1: 250},{1: 250},"{1: 245, 0: 5}",{1: 250},0.010513741712730774,0.020054518365229132,0.016537658341901164,0.026872800051685342,0.10374674297542316,0.04292807364930179,0.13220383595993868,0.10215891044805646,,,,
1620,0,max_steps,1,0,0,16.53265844052385,2500,,,0.44476796155183623,0.1,-0.013186833821237087,4.154927730560303,-54.4277458190918,297.14410400390625,0.0,21.532658440523452,1302,-4.999999999999671,0.0,0.0,0.0,0.00661306337620954,"{1: 164, 2: 32, 0: 28, 3: 26}","{2: 85, 1: 143, 0: 22}",{1: 250},{1: 250},"{1: 242, 0: 8}","{1: 249, 0: 1}",0.034611304240063825,0.015419262916888811,0.05455531841523534,0.06148068213862695,0.07690697980794221,0.029919008633140624,0.10772524450016908,0.12731880309311452,,,,
1630,0,max_steps,1,0,0,18.952720277848456,2500,,,0.4425491187179594,0.1,-0.013371245935559273,4.214212417602539,-54.4277458190918,305.5442810058594,0.0,23.952720277848027,1211,-4.999999999999671,0.0,0.0,0.0,0.007581088111139383,"{2: 60, 3: 163, 4: 27}","{1: 73, 0: 127, 2: 50}",{1: 250},"{1: 246, 0: 4}","{1: 243, 0: 7}",{1: 250},0.014368981693464289,0.02934310681092161,0.020537311896593136,0.029243774526177792,0.07240697807789157,0.06537582001748835,0.10158840704917182,0.12624586326705053,0.02277306938636172,0.026714389606381714,0.056819346387487826,0.07854952332228159
1640,0,max_steps,1,0,0,11.878237160405002,2500,,,0.4403413451695236,0.1,-0.013892506249248981,4.1196393966674805,-53.45924377441406,281.5491943359375,0.0,16.878237160405472,1390,-4.999999999999671,0.0,0.0,0.0,0.004751294864162,"{2: 220, 3: 30}","{4: 74, 5: 25, 3: 151}",{1: 250},{1: 250},"{1: 248, 2: 2}",{1: 250},0.014843630758892492,0.01709393267154493,0.019943961162590545,0.030814682007851358,0.1036077925910297,0.029929994956344384,0.13693729060731247,0.12748811159141038,,,,
1650,0,max_steps,1,0,0,6.737475693804086,2500,,,0.4381445856844652,0.1,-0.015233531594276428,4.068777561187744,-54.55033874511719,275.0167541503906,0.0,11.737475693803852,1321,-4.999999999999671,0.0,0.0,0.0,0.0026949902775216346,{2: 250},"{3: 107, 2: 143}",{1: 250},{1: 250},{1: 250},{1: 250},0.010497775726510387,0.013289057275759292,0.01414390229039891,0.015643445634722867,0.043629186568943566,0.025919781946676976,0.061082727665820694,0.05511933006302217,0.040464951166710825,0.027416984096414968,0.07237318063154624,0.1056978818860443
1660,0,max_steps,1,1,0,499.8374249937229,2500,1736.0,1736.0,0.43595878531621046,0.1,-0.016410939395427704,4.028441905975342,-53.45924377441406,288.81060791015625,500.0,9.205630783653678,1347,-4.997999999999672,-4.3702057899244275,0.0,0.0,0.19993496999748916,"{2: 150, 3: 23, 6: 77}","{3: 68, 4: 105, 1: 37, 0: 40}",{1: 250},"{1: 232, 2: 18}",{1: 250},{1: 250},0.020238059141809088,0.014113639968056098,0.02888621210486859,0.03688162713637004,0.07931629562673291,0.07854934479572542,0.10209944671285245,0.08873076659972032,0.024686191240127844,0.03259361591055318,0.09727455136057783,0.14129811979948698
1670,0,max_steps,1,0,0,-0.8551054917354648,2500,,,0.4337838893923013,0.1,-0.016929013654589653,3.9563186168670654,-53.45924377441406,265.1004638671875,0.0,4.144894508264534,833,-4.999999999999671,0.0,0.0,0.0,-0.0003420421966941859,"{4: 215, 5: 35}","{3: 200, 2: 50}",{1: 250},{1: 250},{1: 250},{1: 250},0.009207164814009008,0.01686789369476665,0.013312762084310873,0.014341150197907297,0.022032238115809386,0.026395260957771508,0.029082727663290446,0.03858526977289071,,,,
1680,0,max_steps,1,0,0,-1.572253977023145,2500,,,0.43161984351302723,0.1,-0.01686493307352066,3.960127592086792,-53.45924377441406,277.8624267578125,0.0,3.427746022976616,484,-4.999999999999671,0.0,0.0,0.0,-0.000628901590809258,"{4: 127, 5: 51, 6: 72}","{3: 92, 2: 44, 1: 58, 0: 56}",{1: 250},{1: 250},{1: 250},{1: 250},0.01592101740970353,0.013731255580394251,0.025109538342487955,0.02117401417930797,0.05891601130639839,0.03008674434903226,0.0667274552218285,0.06620389866270926,,,,
1690,0,crash,1,1,1,358.092546168499,1747,816.0,816.0,0.4294665935500658,0.1,-0.01726347580552101,3.9889636039733887,-53.45924377441406,297.4296569824219,500.0,11.928908543929028,667,-3.491999999999837,-70.34436237542482,-80.0,0.0,0.20497569900887178,"{2: 80, 3: 94}","{5: 9, 4: 50, 3: 22, 0: 93}",{1: 174},{1: 174},{1: 174},{1: 174},0.024489636913857672,0.028629419866312636,0.0320367646920634,0.03783288021933148,0.06419300399748731,0.053612420985926515,0.09536533166656437,0.10099962508075418,0.09143566551552638,0.03900865855112962,0.11557952531283312,0.0829727407483659
1700,0,max_steps,1,0,0,5.395303958436817,2500,,,0.4273240856451275,0.1,-0.013767172582447529,4.119977951049805,-53.45924377441406,303.4207458496094,0.0,10.39530395843664,1014,-4.999999999999671,0.0,0.0,0.0,0.002158121583374727,{6: 250},"{5: 81, 6: 17, 4: 64, 3: 88}",{1: 250},{1: 250},{1: 250},{1: 250},0.01705361558855177,0.019354412427283113,0.022246653186234262,0.03195727851453931,0.05017136116602218,0.06173733853644884,0.07339256783022755,0.08662110285411123,,,,
1710,0,max_steps,1,0,0,11.677402042166328,2500,,,0.42519226620860967,0.1,-0.012524143792688847,4.180365085601807,-53.45924377441406,320.351318359375,0.0,16.78696446020718,1010,-4.999999999999671,-0.10956241804021821,0.0,0.0,0.004670960816866531,"{1: 39, 0: 30, 2: 181}","{4: 76, 5: 45, 3: 71, 2: 44, 1: 14}",{1: 250},{1: 250},{1: 250},{1: 250},0.007836391256569389,0.017975594133537755,0.011283098530516733,0.013571062972241126,0.04845653182509787,0.03806023823895633,0.04355726733849782,0.05518957423947372,,,,
1720,0,max_steps,1,0,0,2.542690901420423,2500,,,0.423071081918255,0.1,-0.010490290820598602,4.2109575271606445,-53.45924377441406,304.77490234375,0.0,7.542690901420221,838,-4.999999999999671,0.0,0.0,0.0,0.0010170763605681693,"{3: 53, 4: 160, 5: 37}","{1: 147, 0: 103}",{1: 250},{1: 250},{1: 250},{1: 250},0.021557625434640952,0.010797123424186247,0.025242382176992647,0.04093402366415012,0.06528163862334889,0.030619776463560865,0.10062097289076513,0.12258971562934635,,,,
1730,0,max_steps,1,0,0,7.597686215503731,2500,,,0.4209604797178188,0.1,-0.01042979396879673,4.173433780670166,-53.45924377441406,281.6302185058594,0.0,12.597686215504016,1065,-4.999999999999671,0.0,0.0,0.0,0.0030390744862014924,"{2: 182, 1: 68}","{1: 141, 2: 95, 0: 14}",{1: 250},"{1: 249, 0: 1}",{1: 250},{1: 250},0.013780453135632984,0.017664571817114814,0.018720573648916793,0.01936455985384125,0.03806852066749542,0.04559665213661377,0.04964874285141098,0.05929487211309901,,,,
1740,0,max_steps,1,0,0,4.3076591834788065,2500,,,0.4188604068157413,0.1,-0.010724266991019249,4.1754231452941895,-53.45924377441406,301.3572998046875,0.0,9.307659183478473,1110,-4.999999999999671,0.0,0.0,0.0,0.0017230636733915226,"{4: 223, 5: 27}","{2: 31, 3: 219}",{1: 250},{1: 250},{1: 250},{1: 250},0.008820892619889489,0.012728412869544316,0.010212689979133015,0.013432473842157523,0.037348961532704734,0.02700641351424222,0.04552044581556533,0.03863004176936076,,,,
1750,0,max_steps,1,0,0,11.530216630970365,2500,,,0.41677081068382765,0.1,-0.010471575893461704,4.143631935119629,-52.511383056640625,289.4359436035156,0.0,16.70586166698148,1377,-4.999999999999671,-0.17564503601047254,0.0,0.0,0.004612086652388146,"{5: 29, 4: 221}","{5: 38, 6: 15, 4: 16, 3: 169, 2: 12}",{1: 250},{1: 250},{1: 250},{1: 250},0.006615746369737344,0.01912850077440463,0.009769816093003522,0.012374589664198882,0.060061752819643446,0.04314800618901321,0.07634305157936158,0.07644624570723522,,,,
1760,0,max_steps,1,0,0,-1.9851654422513478,2500,,,0.4146916390559336,0.1,-0.011733333580195904,4.076741695404053,-52.511383056640625,274.3759765625,0.0,11.646459651195821,728,-4.999999999999671,-8.631625093447541,0.0,0.0,-0.0007940661769005391,"{3: 77, 4: 66, 5: 11, 6: 96}","{1: 105, 2: 73, 0: 72}",{1: 250},"{1: 228, 0: 22}","{1: 244, 0: 6}",{1: 250},0.02215742804957116,0.031951740475527166,0.02953290377831857,0.03348094495450961,0.07519503223028931,0.077963955818741,0.09210445642180153,0.097081187769967,,,,
1770,0,crash,1,0,1,-99.75791692413024,1333,,,0.41262283992665844,0.1,-0.013456257991492748,3.972296953201294,-52.511383056640625,259.1754150390625,0.0,2.9537772865473535,756,-2.665999999999928,-20.045694210677578,-80.0,0.0,-0.07483714697984264,{5: 133},"{4: 6, 3: 45, 2: 33, 1: 39, 0: 10}",{1: 133},"{1: 129, 2: 4}",{1: 133},{1: 133},0.010611748307079153,0.036346434848254984,0.01654781385192728,0.023853545793719066,0.026202702163548978,0.055973655527597234,0.03921822473695646,0.055569244123058296,,,,
1780,0,max_steps,1,0,0,8.13172315545674,2500,,,0.4105643615500444,0.1,-0.014525552280247211,3.964587926864624,-52.511383056640625,259.1754150390625,0.0,13.131723155456484,1151,-4.999999999999671,0.0,0.0,0.0,0.003252689262182696,"{1: 13, 2: 211, 3: 26}","{2: 202, 1: 48}",{1: 250},{1: 250},{1: 250},{1: 250},0.01231722778604771,0.01601031088940085,0.019958727817741388,0.016790581747763003,0.05339302834677628,0.02460108093560479,0.06404404583787712,0.07390889585148365,,,,
1790,0,max_steps,1,0,0,9.51400421510386,2500,,,0.4085161524382818,0.1,-0.012327935546636581,3.997018814086914,-52.511383056640625,294.79327392578125,0.0,14.514004215103666,1217,-4.999999999999671,0.0,0.0,0.0,0.003805601686041544,"{0: 142, 1: 72, 2: 36}","{3: 89, 2: 44, 1: 40, 0: 77}",{1: 250},"{1: 235, 0: 15}",{1: 250},{1: 250},0.026207450039404986,0.025302169346554677,0.03555890013762139,0.03789581217921613,0.08797107245158264,0.07018644078995603,0.10882878323099641,0.10762703551417341,,,,
1800,0,max_steps,1,0,0,1.5626862813234774,2500,,,0.406478161360422,0.1,-0.009697572328150272,4.1270012855529785,-52.511383056640625,328.6578063964844,0.0,6.562686281323258,591,-4.999999999999671,0.0,0.0,0.0,0.000625074512529391,"{5: 82, 6: 168}","{1: 108, 0: 34, 2: 26, 3: 82}",{1: 250},"{1: 219, 0: 27, 2: 4}",{1: 250},{1: 250},0.014316082273600423,0.022805721546763004,0.022333560454814355,0.033821220587075554,0.06734221821721924,0.08613524954174487,0.08590263654591684,0.09009193978688654,,,,
1810,0,max_steps,1,0,0,6.170703171194024,2500,,,0.40445033734109476,0.1,-0.011580253019928932,4.005770206451416,-52.685665130615234,263.284423828125,0.0,11.170703171193924,1243,-4.999999999999671,0.0,0.0,0.0,0.0024682812684776096,"{1: 152, 2: 79, 3: 19}","{3: 147, 2: 48, 1: 33, 0: 22}",{1: 250},{1: 250},{1: 250},{1: 250},0.006989744327251863,0.01684217180211811,0.009010095719679093,0.013331442614388279,0.04141576505641074,0.045350134802587316,0.05245925543925001,0.05076914000966274,,,,
1820,0,max_steps,1,0,0,7.696414911229238,2500,,,0.4024326296592347,0.1,-0.011767972260713577,4.002195835113525,-52.685665130615234,261.86285400390625,0.0,12.696414911229109,1396,-4.999999999999671,0.0,0.0,0.0,0.003078565964491695,"{3: 62, 2: 44, 4: 144}","{1: 132, 2: 51, 0: 44, 3: 23}",{1: 250},{1: 250},{1: 250},{1: 250},0.018736544969121652,0.02309904897743724,0.028227127527539288,0.03244125597691375,0.07440980513174962,0.05153695991463812,0.0788830598800413,0.07952920719040682,,,,
1830,0,crash,1,0,1,-116.2441186249236,2395,,,0.4004249878468118,0.1,-0.010707841254770756,4.074349403381348,-52.685665130615234,285.06658935546875,0.0,1.1984174810689228,341,-4.7899999999996945,-32.65253610599267,-80.0,0.0,-0.048536166440469146,"{4: 25, 5: 165, 6: 49}","{3: 141, 2: 55, 1: 14, 0: 29}",{1: 239},"{1: 233, 2: 6}",{1: 239},{1: 239},0.01080467275690093,0.017589969045372765,0.012584550785507366,0.012834620170529035,0.0290445210050326,0.05791914102426823,0.04199356675052096,0.03949890881256396,,,,
1840,0,max_steps,1,0,0,5.1792984065776775,2500,,,0.39842736168756887,0.1,-0.01185614988207817,4.089022159576416,-51.18470001220703,292.45721435546875,0.0,10.17929840657761,909,-4.999999999999671,0.0,0.0,0.0,0.002071719362631071,"{3: 144, 2: 106}","{2: 96, 1: 104, 0: 50}",{1: 250},"{1: 249, 0: 1}",{1: 250},{1: 250},0.02216725946544877,0.015604861947521427,0.028326117652308698,0.021302252466595978,0.03974523725943748,0.035051991197678135,0.06282979158403203,0.06475855717387957,0.03530487435069581,0.01519216441431424,0.03830831535532859,0.03905380904496761
1850,0,max_steps,1,0,0,4.746898158615486,2500,,,0.396439701215766,0.1,-0.011389777064323425,4.093397617340088,-51.18470001220703,292.918701171875,0.0,9.746898158615359,887,-4.999999999999671,0.0,0.0,0.0,0.0018987592634461944,"{1: 206, 2: 44}","{3: 22, 2: 70, 1: 151, 0: 7}",{1: 250},{1: 250},{1: 250},{1: 250},0.012909481925988307,0.013077177294005864,0.01828649277199921,0.019409436549857315,0.04132393708363337,0.04635895761730584,0.05736650082177662,0.05518899546409605,,,,
1860,0,max_steps,1,1,0,513.458201704848,2500,1320.0,1320.0,0.3944619567149307,0.1,-0.011537664569914341,4.070093154907227,-51.18470001220703,289.3917541503906,500.0,18.456201704802773,1354,-4.997999999999672,0.0,0.0,0.0,0.20538328068193917,"{1: 68, 2: 44, 3: 19, 6: 119}","{3: 226, 2: 6, 4: 18}",{1: 250},{1: 250},{1: 250},{1: 250},0.01659171132138107,0.013420073803981605,0.018276103268645816,0.022078736650677763,0.051699380004814686,0.030960085585514826,0.06957805515886609,0.07194302076352824,0.03897519673327361,0.026087612789918134,0.04673978653481485,0.04833569349738003
1870,0,crash,1,0,1,-104.55498983340142,2003,,,0.3924940787166141,0.1,-0.012526626698672771,4.0185370445251465,-53.78883743286133,269.5815734863281,0.0,11.57492631820396,1192,-4.005999999999781,-32.12391615160536,-80.0,0.0,-0.05219919612251694,"{2: 97, 3: 103}","{4: 43, 3: 49, 2: 67, 1: 34, 0: 7}",{1: 200},{1: 200},{1: 200},{1: 200},0.016914396765097053,0.026437022813219746,0.02456331759984798,0.017340476059040932,0.0536728862138011,0.050674565429290976,0.06532214047967969,0.061854342283560355,0.06974736770082797,0.04198137240400587,0.07289395054706685,0.06951307947939032
1880,0,max_steps,1,1,0,529.1562889804089,2500,1879.0,1879.0,0.39053601799915405,0.1,-0.012408562004566193,4.029970645904541,-53.78883743286133,285.3227233886719,500.0,34.15428898040148,1458,-4.997999999999672,0.0,0.0,0.0,0.21166251559216356,"{4: 96, 5: 91, 1: 37, 0: 23, 2: 3}","{4: 88, 3: 162}",{1: 250},{1: 250},{1: 250},{1: 250},0.031708127224635854,0.020975102617497517,0.04455779691579222,0.045541456877389856,0.08295979158966366,0.05307192654597608,0.11806783640981985,0.10702800204833166,0.1255986539935515,0.047401108194565285,0.1272378379082361,0.09646855210263092
1890,0,max_steps,1,0,0,0.9114019656879488,2500,,,0.3885877255864434,0.1,-0.012060307897627354,4.04611873626709,-53.78883743286133,287.10009765625,0.0,10.609399985961282,639,-4.999999999999671,-4.697998020273547,0.0,0.0,0.00036456078627517956,"{3: 65, 2: 28, 4: 45, 5: 37, 6: 75}","{2: 33, 1: 133, 0: 49, 3: 35}",{1: 250},"{1: 239, 0: 11}","{1: 241, 0: 9}","{1: 249, 0: 1}",0.03529646528690018,0.02098325887177702,0.0464553111328149,0.05999537052225244,0.10580590096787225,0.054288780612244986,0.13733295752045127,0.1412692386195476,,,,
1900,0,max_steps,1,0,0,12.138132499058644,2500,,,0.3866491527467055,0.1,-0.011364500969648361,4.047536849975586,-53.78883743286133,290.80810546875,0.0,17.13813249905853,1308,-4.999999999999671,0.0,0.0,0.0,0.004855252999623458,"{5: 141, 4: 109}","{3: 99, 2: 128, 1: 23}",{1: 250},{1: 250},{1: 250},{1: 250},0.01594699592347554,0.01803726996514289,0.011595773147521242,0.02657693982189865,0.05885274301672761,0.03048112399804818,0.08106231876288265,0.08469853653703169,,,,
1910,0,max_steps,1,0,0,11.111068197015591,2500,,,0.384720250991275,0.1,-0.01110371109098196,4.043291091918945,-53.78883743286133,266.71539306640625,0.0,16.11106819701569,1396,-4.999999999999671,0.0,0.0,0.0,0.004444427278806237,"{1: 94, 2: 132, 3: 22, 4: 2}","{3: 78, 4: 95, 2: 69, 1: 8}",{1: 250},{1: 250},{1: 250},{1: 250},0.018066915717399414,0.019518996744338667,0.022678411518967538,0.02148746503664441,0.08849752378282422,0.05110465007659627,0.11653730946406528,0.1159487179421728,,,,
1920,0,max_steps,1,1,0,511.68058379406705,2500,1053.0,1053.0,0.3828009720733851,0.1,-0.0105394646525383,4.046225547790527,-53.78883743286133,281.2890319824219,500.0,16.678583794069365,1350,-4.997999999999672,0.0,0.0,0.0,0.2046722335176268,"{2: 46, 3: 59, 1: 136, 0: 9}","{4: 40, 3: 65, 1: 34, 2: 111}",{1: 250},{1: 250},{1: 250},{1: 250},0.02310851290238861,0.012276241772485992,0.02796087814913714,0.022748202488949883,0.05075985627538714,0.04458636702093747,0.0671472325973653,0.0759859834429331,0.03277039750082001,0.05664899046721959,0.04613490369334543,0.0622060777878922
1930,0,max_steps,1,0,0,1.9620655956905326,2500,,,0.3808912679869608,0.1,-0.009386635385453701,4.104786396026611,-53.78883743286133,308.4705810546875,0.0,6.962065595690468,1157,-4.999999999999671,0.0,0.0,0.0,0.0007848262382762131,{5: 250},"{4: 72, 3: 178}",{1: 250},"{1: 249, 2: 1}",{1: 250},{1: 250},0.009632498179308686,0.008976853998063025,0.015054642556306907,0.016793721380251612,0.023198397517530923,0.019928483470454946,0.03685634541288581,0.04719328201859067,,,,
1940,0,crash,1,0,1,-99.06328255570082,1320,,,0.3789910909654182,0.1,-0.009462128393352032,4.135139465332031,-53.78883743286133,296.3970031738281,0.0,2.5966570998839607,311,-2.639999999999931,-19.019939655584768,-80.0,0.0,-0.07504794133007638,"{5: 73, 6: 7, 4: 52}","{3: 16, 2: 27, 1: 20, 0: 69}",{1: 132},"{1: 126, 2: 6}",{1: 132},{1: 132},0.018763206986098548,0.04124497355673136,0.018955173060967716,0.026257029189905766,0.05766733718678202,0.056254203032347856,0.06798842368170088,0.06342335858634644,,,,
1950,0,crash,1,0,1,-134.9913021330687,2466,,,0.3771003934804696,0.1,-0.011303745210170746,4.105982780456543,-56.78120422363281,272.7662353515625,0.0,3.052701553692989,905,-4.931999999999679,-53.112003686761696,-80.0,0.0,-0.05474099843190134,"{2: 225, 3: 21}","{3: 159, 2: 23, 1: 18, 0: 46}",{1: 246},{1: 246},{1: 246},{1: 246},0.0029202111981650085,0.02035080334368749,0.004426055954124607,0.00688456688722615,0.05720595084678948,0.04659370487047476,0.06753273540824709,0.07223858805110621,,,,
1960,0,max_steps,1,0,0,10.828649557199597,2500,,,0.3752191282409347,0.1,-0.009931209497153759,4.090665340423584,-56.78120422363281,283.32830810546875,0.0,15.828649557199912,1137,-4.999999999999671,0.0,0.0,0.0,0.004331459822879839,"{5: 71, 4: 17, 6: 162}","{1: 14, 2: 87, 3: 149}",{1: 250},"{1: 245, 0: 5}",{1: 250},{1: 250},0.025737221497672037,0.01999990153809822,0.03265950736727048,0.03753254326865219,0.07433222571570931,0.06136043861285719,0.10760250007185218,0.12398749352280038,,,,
1970,0,max_steps,1,0,0,11.428430708459361,2500,,,0.3733472481915578,0.1,-0.008152737282216549,4.151772975921631,-56.78120422363281,270.7810363769531,0.0,16.428430708459558,1340,-4.999999999999671,0.0,0.0,0.0,0.004571372283383744,"{4: 138, 5: 112}","{2: 150, 1: 45, 3: 55}",{1: 250},{1: 250},{1: 250},{1: 250},0.027470323114140105,0.008303759246676212,0.04215406057601501,0.0361901074848796,0.05916207384713029,0.03736920639738293,0.08066509427765484,0.08843231124654233,,,,
1980,0,success,1,2,0,1007.6148477583048,1032,516.0,516.0,0.37148470651183096,0.1,-0.005582192447036505,4.253358840942383,-57.4246711730957,299.7073974609375,1000.0,9.674847758305287,765,-2.0599999999999947,0.0,0.0,0.0,0.9763709765099853,"{2: 45, 3: 58}","{3: 45, 4: 58}",{1: 103},{1: 103},{1: 103},{1: 103},0.03717019270067959,0.007659466137207801,0.05574890575600363,0.04399176787564057,0.0747349969721721,0.018934903625669203,0.09821000480870934,0.10648803376480699,0.08335678055043633,0.014910467278536283,0.09879371256812362,0.10636098901237243
1990,0,max_steps,1,0,0,3.0704045537515205,2500,,,0.36963145661482244,0.1,-0.005192853044718504,4.2420268058776855,-57.4246711730957,280.8448486328125,0.0,8.070404553751334,663,-4.999999999999671,0.0,0.0,0.0,0.0012281618215006082,"{3: 34, 4: 72, 5: 59, 6: 85}","{2: 66, 1: 159, 0: 25}",{1: 250},"{1: 242, 0: 8}",{1: 250},{1: 250},0.02857876536093893,0.014862847376468077,0.041142654318803,0.04262109619548582,0.06711758535206476,0.04597739419214224,0.08777369269888231,0.08688029547417057,,,,
2000,0,max_steps,1,0,0,6.135839866902672,2500,,,0.3677874521460121,0.1,-0.004696054849773645,4.25803279876709,-57.4246711730957,298.45294189453125,0.0,11.135839866902447,774,-4.999999999999671,0.0,0.0,0.0,0.002454335946761069,"{3: 49, 4: 201}","{2: 104, 1: 17, 3: 129}",{1: 250},"{1: 249, 0: 1}",{1: 250},{1: 250},0.013486636534608696,0.01648972616217144,0.020058662066393975,0.025773029050070704,0.052834502738245526,0.039486208965779944,0.07979183810763041,0.10207651346352861,,,,
