ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
960,0,max_steps,1,0,0,20.242290611696525,2500,,,0.6187091174965714,0.1,0.05243923142552376,2.3178863525390625,-9.573222160339355,199.97885131835938,0.0,25.242290611695005,1097,-4.999999999999671,0.0,0.0,0.0,0.00809691624467861
970,0,max_steps,1,0,0,5.962262057848531,2500,,,0.6156225231141397,0.1,0.05239291116595268,2.227684259414673,-9.573222160339355,189.27914428710938,0.0,10.962262057848392,984,-4.999999999999671,0.0,0.0,0.0,0.0023849048231394123
980,0,max_steps,1,0,0,16.06697424839388,2500,,,0.6125513270256917,0.1,0.052723996341228485,2.2313928604125977,-9.573222160339355,214.19227600097656,0.0,21.06697424839404,1081,-4.999999999999671,0.0,0.0,0.0,0.0064267896993575515
990,0,max_steps,1,0,0,8.55731779337554,2500,,,0.6094954524127577,0.1,0.05483503267168999,2.2988998889923096,-9.573222160339355,219.70462036132812,0.0,13.557317793375573,1584,-4.999999999999671,0.0,0.0,0.0,0.0034229271173502164
1000,0,max_steps,1,0,0,-2.5817392059669526,2500,,,0.606454822840097,0.1,0.05486820265650749,2.1964831352233887,-9.573222160339355,184.07614135742188,0.0,2.418260794032975,1231,-4.999999999999671,0.0,0.0,0.0,-0.0010326956823867811
1010,0,max_steps,1,0,0,-1.5815585395446203,2500,,,0.6034293622537864,0.1,0.05658875033259392,2.223445177078247,-9.573222160339355,207.3744354248047,0.0,3.4184414604553646,1435,-4.999999999999671,0.0,0.0,0.0,-0.0006326234158178482
1020,0,max_steps,1,0,0,-1.9550705891715474,2500,,,0.6004189949793179,0.1,0.05667916312813759,2.2444164752960205,-12.69993782043457,210.0522918701172,0.0,3.044929410828449,782,-4.999999999999671,0.0,0.0,0.0,-0.000782028235668619
1030,0,max_steps,1,0,0,19.04522890116581,2500,,,0.5974236457197061,0.1,0.05776233598589897,2.2337191104888916,-12.69993782043457,182.69696044921875,0.0,24.04522890116529,1102,-4.999999999999671,0.0,0.0,0.0,0.007618091560466324
1040,0,max_steps,1,0,0,1.7781680787710397,2500,,,0.594443239553604,0.1,0.059883978217840195,2.358257532119751,-13.30175495147705,221.86219787597656,0.0,6.77816807877088,1108,-4.999999999999671,0.0,0.0,0.0,0.0007112672315084159
1050,0,max_steps,1,0,0,-3.0275750693013186,2500,,,0.5914777019334302,0.1,0.05869628116488457,2.3118252754211426,-13.30175495147705,190.0177001953125,0.0,1.9724249306985724,1431,-4.999999999999671,0.0,0.0,0.0,-0.0012110300277205274
1060,0,max_steps,1,0,0,3.022373562162162,2500,,,0.5885269586835032,0.1,0.05754154920578003,2.2917935848236084,-13.30175495147705,190.0177001953125,0.0,8.02237356216194,1701,-4.999999999999671,0.0,0.0,0.0,0.0012089494248648648
1070,0,max_steps,1,1,0,552.0434315834707,2500,1744.0,1744.0,0.5855909359981866,0.1,0.061812594532966614,2.555164098739624,-13.30175495147705,236.90701293945312,500.0,57.0414315834513,1345,-4.997999999999672,0.0,0.0,0.0,0.22081737263338827
1080,0,max_steps,1,0,0,14.232087774468495,2500,,,0.582669560440043,0.1,0.06175927445292473,2.532989263534546,-13.30175495147705,210.83294677734375,0.0,19.232087774468564,1490,-4.999999999999671,0.0,0.0,0.0,0.005692835109787398
1090,0,max_steps,1,0,0,26.665240533603132,2500,,,0.5797627589379976,0.1,0.06201181188225746,2.4871408939361572,-13.30175495147705,206.88446044921875,0.0,31.66524053360278,1007,-4.999999999999671,0.0,0.0,0.0,0.010666096213441252
