ep,stage,done_reason,action_repeat,hits,crash,return,steps,avg_steps_per_hit,med_steps_per_hit,epsilon,alpha,q_mean,q_std,q_min,q_max,r_hit,r_progress,progress_steps,r_step,r_near_boundary,r_oob,r_stagnate,mean_return_per_step
6480,1,crash,3,0,1,-71.639326307152,396,,,0.11821718928623703,0.1,1.1864142417907715,16.019527435302734,-63.70049285888672,478.714111328125,0.0,13.916193456069786,301,-0.7920000000000006,-4.7635197632217805,-80.0,0.0,-0.18090738966452527
6490,1,crash,3,2,1,922.9364598251591,2038,620.5,620.5,0.11762743151147821,0.1,1.1949306726455688,16.122652053833008,-63.70049285888672,498.0414123535156,1000.0,54.372307557538974,1309,-4.071999999999774,-47.36384773237502,-80.0,0.0,0.45286381738231557
6500,1,crash,3,0,1,-87.25288600037597,876,,,0.11704061589965684,0.1,1.2012900114059448,16.177621841430664,-63.70049285888672,468.1559753417969,0.0,5.043500690358076,381,-1.7520000000000013,-10.544386690734052,-80.0,0.0,-0.0996037511419817
6510,1,crash,3,1,1,344.6273862872592,2506,452.0,452.0,0.11645672777301348,0.1,1.2018828392028809,16.191909790039062,-63.70049285888672,472.72454833984375,500.0,56.63387927628022,1322,-5.00999999999967,-126.99649298902771,-80.0,0.0,0.13752090434447692
6520,1,crash,3,2,1,955.2672810954202,2122,919.0,919.0,0.11587575252701258,0.1,1.2049936056137085,16.257516860961914,-63.70049285888672,487.01788330078125,1000.0,61.32693643645757,1664,-4.239999999999755,-21.819655341034615,-80.0,0.0,0.45017308251433563
6530,1,crash,3,0,1,-81.5473633302969,712,,,0.11529767562997718,0.1,1.2093945741653442,16.287797927856445,-63.70049285888672,494.6722412109375,0.0,3.400381905644477,388,-1.424000000000001,-3.5237452359414,-80.0,0.0,-0.11453281366614734
6540,1,crash,3,1,1,403.21937279644226,901,377.0,377.0,0.11472248262272548,0.1,1.2184641361236572,16.38534927368164,-63.70049285888672,515.9012451171875,500.0,17.043589262912743,408,-1.8000000000000014,-32.0242164664719,-80.0,0.0,0.4475242761336762
6550,1,max_steps,3,2,0,1074.113339517637,3000,1146.0,1146.0,0.114150159118209,0.1,1.222200870513916,16.415246963500977,-63.7231330871582,499.03173828125,1000.0,80.10933951764031,2172,-5.995999999999562,0.0,0.0,0.0,0.35803777983921237
6560,1,crash,3,0,1,-97.51572988003369,712,,,0.11358069080115302,0.1,1.2274913787841797,16.464820861816406,-63.4257698059082,482.7475891113281,0.0,1.7083541604582586,157,-1.424000000000001,-17.800084040491935,-80.0,0.0,-0.13696029477532823
6570,1,crash,3,1,1,325.36643835042116,2047,314.0,314.0,0.1130140634276983,0.1,1.2342109680175781,16.534940719604492,-63.4257698059082,500.81304931640625,500.0,33.35446304250504,1062,-4.091999999999771,-123.89602469208921,-80.0,0.0,0.15894794252585304
6580,1,max_steps,3,2,0,1056.363948391492,3000,1241.5,1241.5,0.1124502628250449,0.1,1.2393827438354492,16.59368324279785,-63.4257698059082,503.35205078125,1000.0,92.06535263961243,2167,-5.995999999999562,-29.705404248122854,0.0,0.0,0.3521213161304973
6590,1,crash,3,0,1,-75.70202479489431,1950,,,0.11188927489109762,0.1,1.2394887208938599,16.570085525512695,-63.4257698059082,470.6915588378906,0.0,30.153973162027803,937,-3.899999999999792,-21.95599795692211,-80.0,0.0,-0.038821551176868876
6600,1,success,3,3,0,1564.7933487637936,2385,795.0,645.0,0.11133108559411327,0.1,1.2460153102874756,16.576704025268555,-63.4257698059082,485.0155334472656,1500.0,69.55734876381031,1571,-4.763999999999697,0.0,0.0,0.0,0.656097840152534
6610,1,crash,3,2,1,971.8398448016203,2401,1097.0,1097.0,0.11077568097234976,0.1,1.2476831674575806,16.570392608642578,-63.4257698059082,481.83074951171875,1000.0,63.63679167941911,1702,-4.797999999999694,-6.998946877795565,-80.0,0.0,0.40476461674369857
6620,1,crash,3,2,1,960.3973522456578,1360,643.0,643.0,0.11022304713371683,0.1,1.2585868835449219,16.720455169677734,-63.4257698059082,499.3667297363281,1000.0,48.26005788640156,864,-2.7159999999999225,-5.146705640743124,-80.0,0.0,0.7061745237100425
6630,1,max_steps,3,0,0,24.2871273876155,3000,,,0.10967317025542866,0.1,1.2639594078063965,16.755870819091797,-63.4257698059082,499.97515869140625,0.0,38.96695739864782,1058,-5.999999999999561,-8.679830011032303,0.0,0.0,0.008095709129205167
6640,1,crash,3,1,1,447.86452711240946,2149,1974.0,1974.0,0.10912603658365796,0.1,1.264190673828125,16.77134132385254,-63.4257698059082,499.97515869140625,500.0,40.189908036710904,1392,-4.295999999999749,-8.029380924301718,-80.0,0.0,0.20840601540828732
6650,1,crash,3,1,1,398.0527909256572,1900,1640.0,1640.0,0.10858163243319219,0.1,1.2727018594741821,16.84298324584961,-63.4257698059082,500.49005126953125,500.0,35.207559502086106,1284,-3.7979999999998033,-53.356768576429076,-80.0,0.0,0.20950146890824062
6660,1,success,3,3,0,1565.665172334329,1547,515.6666666666666,469.0,0.10803994418709094,0.1,1.2833012342453003,16.9903564453125,-63.35782241821289,490.267822265625,1500.0,68.7531723343236,1186,-3.0879999999998815,0.0,0.0,0.0,1.012065399052572
6670,1,crash,3,1,1,383.8962397302722,1115,330.0,330.0,0.10750095829634566,0.1,1.2913039922714233,17.09524154663086,-64.64215087890625,486.18890380859375,500.0,13.651796647170288,513,-2.227999999999976,-47.52755691690105,-80.0,0.0,0.3443015602962083
